d:snn_sn_vs_all,d:snn_snia_vs_nonia,candid,dec,fid,jd,magpsf,objectId,ra,sigmapsf
0.009473771800000001,0.7689634562000001,1325457830015015029,9.0741012,2,2459079.9578356,19.825563,ZTF20abrnwfc,32.6281226,0.13069852
0.0282750987,0.7656045556000001,1323485110015015025,9.0740707,2,2459077.9851157,19.784609,ZTF20abrnwfc,32.628134,0.14075008
0.6869344115,0.6454870701000001,1322481583915015012,-9.6141466,1,2459076.9815856,18.91419,ZTF20abowque,34.4748299,0.08826561000000001
0.010695967800000001,0.6979686022,1322473180015015011,9.0740947,1,2459076.9731829,19.365429,ZTF20abrnwfc,32.6281193,0.11477972
0.4746066332,0.8963268995,1322466014115015007,85.0088191,1,2459076.9660185,18.249178,ZTF20abfcszi,7.8064371999999995,0.058284927
0.0132865962,0.7011134624,1322461960015015014,9.0740986,1,2459076.9619676,19.408226,ZTF20abrnwfc,32.6281439,0.11988907
0.057768277800000004,0.7382443547,1322427010015015020,9.074146,2,2459076.9270139,19.893723,ZTF20abrnwfc,32.6281557,0.20074134
0.7999172807,0.6331136823,1322422323915015008,-9.614168,2,2459076.9223264,19.35221,ZTF20abowque,34.4748438,0.10610627
0.057768277800000004,0.7382443547,1322416580015015046,9.0740643,2,2459076.9165856,19.8325,ZTF20abrnwfc,32.6281272,0.15815099999999999
0.14166963100000002,0.8895421028,1322387904115015005,85.008808,2,2459076.8879051,18.385786,ZTF20abfcszi,7.8064412,0.07282489
0.0437814817,0.6847228408,1321477670015015017,9.0741044,2,2459075.9776736,19.785034,ZTF20abrnwfc,32.6281456,0.17466332
0.0595952682,0.6218509078000001,1321456790015015016,9.074097,1,2459075.956794,19.443338,ZTF20abrnwfc,32.6281559,0.1663683
0.0,0.0,1319451064115015006,85.0088399,2,2459073.9510648,18.425325,ZTF20abfcszi,7.8065271,0.057965595
0.40274682640000004,0.6004303694,1319424240015015011,9.0740898,1,2459073.9242477,19.358582,ZTF20abrnwfc,32.6281178,0.129028
0.3202521801,0.8889129162,1319335754115015004,85.0088713,1,2459073.8357523,18.245878,ZTF20abfcszi,7.8063859,0.056959156000000004
0.0569292717,0.7015691996,1319228110915015009,23.3724106,1,2459073.7281134,19.06018,ZTF20abjwvae,239.1072098,0.090176344
0.2571747601,0.7042198777,1319184980915015002,23.3723666,2,2459073.6849884,19.337187,ZTF20abjwvae,239.1072431,0.12140752
0.11262044310000001,0.6918218732,1318213170915015008,23.3724483,1,2459072.7131713,19.045473,ZTF20abjwvae,239.1072181,0.09287604
0.5997494459,0.6964969635,1318177300915015017,23.3724155,2,2459072.6773032,19.230013,ZTF20abjwvae,239.1072261,0.1668221
0.1184420511,0.7034294605,1317213410915015010,23.3724191,1,2459071.7134144,19.086061,ZTF20abjwvae,239.1072054,0.092868745
0.1012148187,0.6887550354,1316212220915015007,23.3724419,1,2459070.7122222,19.032234,ZTF20abjwvae,239.1071918,0.08114675
0.6383429766000001,0.8871263266,1315423660815015003,85.0088564,2,2459069.923669,18.36313,ZTF20abfcszi,7.806417,0.063007966
0.6640133262,0.8827130795,1315423194115015005,85.0088107,2,2459069.9231944,18.412968,ZTF20abfcszi,7.8060263,0.06676789
0.2379274815,0.9031283855000001,1315340784115015003,85.0088202,1,2459069.840787,18.276619,ZTF20abfcszi,7.8063433,0.058425102000000007
0.6186774373,0.7291269302000001,1315317540815015003,85.0088109,1,2459069.8175463,18.25694,ZTF20abfcszi,7.8064083,0.07346468
0.07041984800000001,0.6927691102,1315203360915015016,23.3724098,2,2459069.7033681,19.254133,ZTF20abjwvae,239.1072278,0.11075201
0.1361998022,0.8110935092,1315201962315015004,25.0013212,2,2459069.7019676,19.944384,ZTF20abefeab,235.0636247,0.17251524000000001
0.14528815450000002,0.6803600788,1315182652315015003,25.0013446,1,2459069.6826505,19.880163,ZTF20abefeab,235.06353,0.15254587
0.0865884274,0.6838219166,1315182180915015013,23.3724322,1,2459069.6821875,19.019793,ZTF20abjwvae,239.1072025,0.08165589
0.0636012703,0.6872171164,1314192280915015005,23.3724262,1,2459068.6922801,18.997505,ZTF20abjwvae,239.1071933,0.08641934400000001
0.0513360649,0.8459541202,1313199070915015005,23.3724336,1,2459067.6990741,18.975155,ZTF20abjwvae,239.1071794,0.08225405
0.0626671314,0.8709836602000001,1313182680915015023,23.372435199999998,2,2459067.6826852,19.15107,ZTF20abjwvae,239.1072241,0.12081884600000001
0.6779722571,0.8757621646,1312472374115015005,85.0088042,2,2459066.9723727,18.358887,ZTF20abfcszi,7.8066184,0.06262844000000001
0.7494730949,0.8808112144,1312457190815015002,85.0087841,2,2459066.9571991,18.45634,ZTF20abfcszi,7.8063867,0.073771894
0.0409199037,0.9025861621,1312379274115015000,85.0088429,1,2459066.8792708,18.267113,ZTF20abfcszi,7.8059185,0.08471774
0.8419598937,0.7329021692000001,1312378790815015003,85.0088381,1,2459066.8787963,18.347992,ZTF20abfcszi,7.8055578,0.07967327
0.0487257913,0.8240648508,1312240130915015009,23.3724209,2,2459066.7401389,19.160011,ZTF20abjwvae,239.1072062,0.12493794
0.0262298472,0.7925704718000001,1312226452315015002,25.0012966,2,2459066.7264583,19.769255,ZTF20abefeab,235.0637517,0.17982374
0.0497464165,0.6712978482,1312196110915015004,23.3724185,1,2459066.6961111,18.942038,ZTF20abjwvae,239.107212,0.10562772000000001
0.0198897049,0.687194407,1312184612315015001,25.0013252,1,2459066.6846181,19.66311,ZTF20abefeab,235.0637027,0.15129109000000002
