objId,alertId,type,nb_points,norm,ref_time,amplitude,rise_time,temperature,r_chisq,err_ref_time,err_amplitude,err_rise_time,err_temperature,std_flux_g,std_flux_r,std_snr_g,std_snr_r,data_origin
ZTF20abqosnh,1337472691715015020,SN Ia,53,4961.353000105271,2459069.3316268967,0.9254540682030054,2.0815655762928036,8954.55764271398,2.901564507637206,0.29792613454883504,0.03396881923104441,0.21029878135402216,323.1382038713373,0.15790871400584425,0.10922844175448992,2.9454348922457148,2.516713604432776,tns
ZTF20abqsrfe,1336345532215015001,SN Ia,36,1875.167246291316,2459067.5742747653,1.5582226135996318,2.338387158595261,8860.710405441867,0.6104885537293206,1.0677452821429005,0.08122106221863515,0.6721981854913145,487.80803325749,0.09780076402879725,0.11326221822419835,1.575094452311158,2.0310753208784234,tns
ZTF20abrdvpj,1337262602015015000,SN Ia,11,2739.0499048387255,2459072.140662488,2.2688917885136397,2.471540409109767,12543.523176999071,0.2859080519524771,0.6325840261541882,0.652837849136667,0.4953251160828082,2567.9826242221343,0.26602640987086273,0.15148470627538513,1.9396715472354513,2.2247638702218575,tns
ZTF20abrempf,1345151164015015017,SN Ia,8,4553.232789846486,2459076.273201836,1.7111099560678809,3.0459076905162763,9616.645893482097,1.9938773387415356,0.9761337324335039,0.23054742589087238,0.9612993248267029,1108.1314828822487,0.2985178359527559,0.3442522167910713,1.5217296039764205,4.3735986479007956,tns
ZTF20abrffom,1325173484115015039,SN Ia-pec,8,7251.652954788861,2459075.684309645,2.0590115829389783,1.4481958877701016,9826.86536510315,0.6257840025656964,0.27661645665609835,0.23089933586493586,0.12709038110657203,1061.9506624206997,0.3106483862817258,0.17257534816299458,4.80645492683216,3.695285299680446,tns
ZTF20abrgyhd,1336356775215015001,SN Ia,33,3629.778015482597,2459074.0809689933,1.7649693633415673,1.9741133031253026,9458.109080991677,0.6808869522967407,0.1801516575169782,0.08493723816543358,0.1854946043723678,406.5989502541843,0.2196372732500045,0.19368077416998775,3.0380475191756755,2.997837126930017,tns
ZTF20abrmmah,1335358134815015013,SN Ic-BL,9,3513.9859305092336,2459074.6994897346,1.3181904566953198,2.449750070302931,7376.283248662221,4.704907488665506,0.5297236358595121,0.06488807814580032,0.5304305869927058,663.8772222988955,0.18207994402619307,0.25295555060212893,1.6355428302636408,2.4842242499974048,tns
ZTF20abrnavu,1335359543615015007,SN Ia,13,4578.040458768567,2459076.3149194606,2.3918012267743944,2.7673680595855257,12430.167513031278,0.3965752188882862,0.35503936969087074,0.35698121266537475,0.36151260711126615,1219.195477319824,0.25469405897606234,0.20620849724691548,4.554480379431638,3.3008112454394936,tns
ZTF20abrnklh,1336414640715015019,SN Ia,12,7780.372071052769,2459073.1517698164,1.5206937918043777,0.7231478338645883,9105.265364836649,9.837506108214148,0.6108173941213569,0.06323233697107855,0.5635995515988073,442.5822412522766,0.14351990712696144,0.11645712284452747,1.593634732795855,1.8085056036566292,tns
ZTF20absfrbq,1337377633915015002,SN Ia,13,4562.889585883007,2459080.204988031,1.8583858853829218,2.7042147861454646,9212.37959837255,0.3466739740851264,0.493635382188893,0.15536341867895354,0.37728729094335756,717.8486770467962,0.28089914476014444,0.11213206286687885,3.05511718041033,2.0390052070963494,tns
ZTF20abstsxb,1338359472015015012,SN Ia,22,2430.4104646203277,2459079.420959836,1.4412571863349775,3.94601565512945,7382.707194984818,0.547585417796439,1.0121838857132341,0.1396022425007321,0.9863192837783739,484.55382509014817,0.22925616511489935,0.2225717911093511,1.9079283000216547,3.0196184726930264,tns
ZTF20absvtnc,1338366661215015000,SN Ia,24,21204.844357682505,2459083.7332134848,2.1039682902356334,2.3199807132863013,10793.825541033668,1.6482301166908244,0.16354275746950123,0.08596657196670018,0.0675634697522071,335.77790640658986,0.3587470678847535,0.2862444026188594,10.322782785555527,8.808631454142931,tns
ZTF20absvwdh,1336509152615015002,SN Ia,10,2748.907690226314,2459078.054310403,1.3062502821650697,2.15305372080876,6727.608960345572,0.5787370512908269,0.5790277932736804,0.054054050645816414,0.6546340999134116,412.55772526928286,0.17251223270391056,0.23219595923602845,2.483715920192982,3.0578963198332394,tns
ZTF20abswdbg,1337479305215015001,SN Ic-BL,67,3228.315584612105,2459080.622071154,1.5923124755441707,4.846106943052958,4865.215169686257,0.2007607971920479,0.6170168618920489,0.0923484635512242,0.559108506103361,99.20309892098567,0.09348165917284217,0.21366957625558536,1.7932382933314965,3.1294147661854854,tns
ZTF20abswjae,1337310435215015005,SN Ia,39,2720.9455350756516,2459078.1990873795,1.3907113435645395,2.2211219027304305,7774.92347088743,0.5015340418340551,0.25264458957724806,0.05243063090591919,0.2796921643107369,354.10886097415596,0.18788669032573868,0.17391161250999657,1.9652588074105026,2.3366227777301947,tns
ZTF20abszyjg,1336187321815015016,SN Ia,9,9104.993342291113,2459081.6420460134,2.2896703493519435,2.4328793112253067,10933.962026169143,0.2191947510892715,0.36197353235108903,0.2961230469228484,0.2522558513755189,873.1675240799968,0.3281099901175854,0.15971607906457516,5.560981437292646,3.201253846499598,tns
ZTF20abtctgr,1338303990815015011,SN Ia,27,4777.928589563114,2459082.057091535,1.3482156092948727,2.661812369173837,6541.813881829002,1.7719954052168618,0.21223991625704894,0.03522480824353738,0.15855932359236347,146.1468780623145,0.19101938107313382,0.3066855797764851,6.251932915288399,7.44790118183921,tns
ZTF20abtfnpl,1337301531415015010,SN Ia,20,3207.157589454592,2459079.384964878,1.6237517834989879,2.9040700874932006,8505.408148894901,0.30475263122125584,0.44461731063998156,0.10860245968176678,0.42357978439616734,575.9504860943844,0.22418600637783284,0.25619293883390987,1.874549478967287,2.546461101776934,tns
ZTF20abthxfr,1338352410515015011,SN Ia,35,8600.425902145618,2459082.455773916,1.642686607411241,2.2335615274662097,8199.532327424953,0.2858710427766871,0.11449152459191654,0.03372221867263203,0.0886705659545796,176.49484180397712,0.26350705276338565,0.25616237190650615,5.572008979525636,6.235215425296245,tns
ZTF20abtjjhb,1338338792915015002,SN IIn,32,2745.871865864626,2459093.4037192427,3.3678183839129567,8.043015233859801,7669.489145322745,0.5499907640444442,8.276693168464313,1.8883374263049406,1.7774236227190705,361.6911680167418,0.20566361911719472,0.21256226517923715,2.1851588312505514,2.6635799311608674,tns
