objId,alertId,type,norm,ref_time,amplitude,rise_time,temperature,r_chisq,err_ref_time,err_amplitude,err_rise_time,err_temperature,std_flux_g,std_flux_r,std_snr_g,std_snr_r,sigmoid_dist,snr_rise_time,snr_amplitude,Fvar,nb_points,data_origin
ZTF17aaazdba,ZTF17aaazdba-15,TDE,52187.92144513049,58534.131724111,3.1529175736231894,2.9373494747593925,14353.106132791594,2.1693649536201662,0.21667161642137178,0.3639500918683822,0.19025618299112756,901.8628143351216,0.3280112052622804,0.17067211544523941,8.855924595909027,7.236740977137347,4.4795638046660295,15.43891729866342,8.663049258862122,0.44100531221899514,13.0,tdes_ztf
ZTF18abxftqm,ZTF18abxftqm-12,TDE,4812.717833253743,58390.0146944489,2.1995396509609275,4.664632899397049,11012.419835350482,0.2599348150858258,0.9246606643836057,0.39558405697355764,0.49040344547070064,1336.1419042544858,0.3178397032363507,0.35469428647078255,4.290631215716667,6.763162966977508,7.784268930556587,9.511827338243569,5.560233311192198,0.0,12.0,tdes_ztf
ZTF18actaqdw,ZTF18actaqdw-17,TDE,1718.2011287351995,58450.54608775497,2.4091596648108977,9.077412392862588,12265.516811710697,0.3311130272862275,3.503129346318716,0.5971792199862118,3.5926603755439523,2138.389390857209,0.048247125409361845,0.17396445920641843,2.6297911736380226,1.4758978210052105,6.461012071117869,2.5266547471769325,4.034232244160342,0.0,17.0,tdes_ztf
ZTF19aabbnzo,ZTF19aabbnzo-15,TDE,3421.889648519523,58488.248821161425,3.95596294522218,5.680805975211611,16441.953516378664,0.22385248606258026,0.9040645423476947,1.2786570674817264,0.9978042605769989,2685.075042033226,0.2589131970158161,0.17235838037223344,4.339857043735708,2.982424500969884,4.039850126708605,5.6933069938252014,3.0938420048882387,0.0,15.0,tdes_ztf
ZTF19aakswrb,ZTF19aakswrb-9,TDE,3456.845741573623,58531.54346450253,3.201035529212366,3.339209858157759,14480.58391133015,0.24151349999701052,2.4844232161404043,1.4032959030348293,1.4831815794354406,3541.176555327378,0.3482478670437762,0.06471851780448082,2.605168882689229,2.4939468373242426,4.784809962925865,2.2513830433552164,2.281083784460331,0.0,7.0,tdes_ztf
ZTF19aapreis,ZTF19aapreis-7,TDE,7267.107757350108,58584.727274436176,2.285243081805396,6.842197191529771,11449.605963004524,0.6118401258964278,1.649300897419869,0.3581073267376663,1.59589560139511,1280.4229676716568,0.011775910307950277,0.19163430577759014,0.7893820522227752,3.1442894071183622,6.383323008829316,4.287371420504209,6.381447435392643,0.0,7.0,tdes_ztf
ZTF19aarioci,ZTF19aarioci-11,TDE,5526.68102761662,58600.555877611725,3.0928836513723024,3.3407372200784446,14246.612113341822,0.5256550324851392,0.5414333046902081,0.584984321937259,0.38299539334115357,1535.5091565177654,0.297036703760004,0.23711256017534027,6.316689775373833,3.9081411971728928,5.618503627169956,8.722656403082842,5.287122296080991,0.0,11.0,tdes_ztf
ZTF19abhejal,ZTF19abhejal-13,TDE,1906.2558961997263,58679.89232551081,4.538978217614396,7.77850610193007,17762.12220606652,0.6357644151877225,2.5521581417049166,2.7327748661868765,1.7709408239422946,5454.72490036319,0.28006454459740127,0.11158617949856146,2.189504917556517,1.0327668890761172,3.8969774519637776,4.3923015364309705,1.6609411458572765,0.0,13.0,tdes_ztf
ZTF19abhhjcc,ZTF19abhhjcc-45,TDE,2051.5306039950447,58684.186879422174,2.0896995650271513,3.6526011308295665,11418.119350810772,0.4735520977089253,0.7502196942993414,0.2218920817271862,0.668017095913281,875.5781027517696,0.17574311955417948,0.14102738584505,2.6198488233695403,1.7540664773137005,7.122295056538632,5.467825828373307,9.417639190912695,0.0,45.0,tdes_ztf
ZTF19abzrhgq,ZTF19abzrhgq-11,TDE,48387.41261323688,58763.30665285143,4.074846720624374,7.503727551731772,10323.763719925098,1.9237123023678315,2.4182071237103484,0.744645742299135,0.52712818510914,423.0759159112058,0.28180629907550603,0.3262659029541465,7.198833497421929,6.690690412558676,0.025712827001113013,14.235109720376938,5.472195017248147,0.0,11.0,tdes_ztf
