id,type,reference_time,amplitude,rise_time,temperature,err_reference_time,err_amplitude,err_rise_time,err_temperature
ZTF18aauenwu,SNIIn,2459336.0976879103,2110461367930518.8,259.3861336990414,5902.021735176688,2.2783901579319608,25.879729590444313,1.931636773150579,7314.527291179438
ZTF18aauizcr,Ia,2459049.908182029,789160864378084.0,5.230543305719316,7397.651331905625,41.18302958548436,29.68050223294821,14.789896461466329,1847.7115429395085
ZTF18aauselm,SNII,2458486.967032789,1152171291087671.5,234.20396813888541,16113.467771674183,43.522183292822525,18.90152758035986,15.309932546647282,56575.14241397884
ZTF18aauxzle,SNII,2459699.426892807,2345631085844254.0,629.0461316298412,8856.759810573665,20.800563579771122,12.58615001128375,9.383879593845291,19068.440454835203
ZTF18aavjcpf,SLSN-II,2458850.458354909,822019195340787.9,0.06549941483780719,8991.388983073359,0.6818941100966828,31.986798571322353,25.716306723811144,382.8398124646619
ZTF18aavrmcg,SLSN-I,2458518.955098213,1076097700013532.9,1138.1280939472451,7653.2610546460255,0.0,0.0,0.0,0.0
ZTF18aavskep,SNIIn,2458760.771507116,214094874144604.56,8.93867008202158,7693.544520054921,46.13214266326848,0.012309085457257396,15.417764669321299,112.52415106421904
ZTF18aavtvxx,SNIIb,2455984.900998758,1003996210557579.6,1661.860421908579,4049.987154905638,0.0,0.0,0.0,0.0
ZTF18aawwbqm,AGN,2458804.9829172553,3041135130038236.5,18.338525747227802,21209.292703433777,0.10833712545141783,3.5974291617853655,0.11308872457982919,303.72514473912634
ZTF18aaxcfbt,Ia,2458629.7130742883,168851141123222.16,12.286932964529127,7693.891134450417,30.550050612130295,0.0092570416288833,13.671427325294339,107.65339700631648
ZTF18aaxljll,SNII,2458836.9064670475,4371975770877173.0,33.824339722003245,2483.364291078347,0.2828187441495237,0.33893284027082693,0.18743081619600532,10.150437320480023
ZTF18aaxxewy,Ia,2458323.6326405113,908813112955380.2,386.9245315752597,7817.888356982449,20.33192283628629,30.79376533287695,17.222051759897326,10075.901380152054
ZTF18aaygwqd,SNIb,2458661.231600879,707471991355877.4,20.648351254914054,7694.434494381926,48.45514017466356,0.26034138504337356,15.736771508563562,532.4838582694942
ZTF18aaylcqb,SNIIP,2458396.7261229805,158943809763039.8,29.634947037377906,5889.280345903326,50.53857582402934,0.0030064803839451315,24.290808149811802,40.95460516404091
ZTF18aayvwmo,Varstar,2459410.1301488755,2950412083707222.0,175.83655683618665,5893.041074662381,0.4735669865446268,5.341973485993275,0.24204560222174987,1760.1253109809627
ZTF18aayyxxp,SNIIP,2458679.529126809,663145260373442.6,12.401854415929886,7693.292206406984,0.12518758014515985,0.16468250755077385,2.366931102714491,410.4942627986711
ZTF18aazndjw,CV,2458838.601234801,3724554619588493.5,267.5840387930878,28173.118195685463,3.304983917896729,19.291121658830228,2.298593879441594,4960.049851848911
ZTF18aazrdpr,CV,2458539.7956922515,334064401299485.3,30.85834722647293,7692.9779505023325,50.90954993895883,0.008788807063281112,15.177018319820188,96.6142991805059
ZTF18abakjgq,Ia,2459881.0788639192,2018594092570058.8,750.7904631176273,7943.538439881507,0.0,0.0,0.0,0.0
ZTF18abaljsw,SNII,2459875.24351348,2030057940090251.5,1316.423722826674,4702.686298303926,0.0,0.0,0.0,0.0
ZTF18abbodly,Ia,2459534.2238328177,2022409715838887.2,877.2648603566812,4446.759162479769,0.0,0.0,0.0,0.0
ZTF18abbuvrd,CV,2458095.0340848933,2145061253095060.8,33.550801109162315,18858.865705716642,12.894467129924763,0.06138889804745595,16.94064227530762,31.58496106286111
ZTF18abcguwh,Varstar,2458921.7653843146,780368136363200.0,22.06113176612083,7693.248887012515,22.521063962287084,0.3209086964191421,18.947283928210652,614.3140616887358
ZTF18abcxnza,SNIIn,2457190.9982205983,843754083266601.4,174.52429352866824,4099.717231732675,42.97383798068463,0.2999896343737367,27.997062011848648,95.2073730272798
ZTF18abgosbg,Ia,2458912.396062779,1249349422632915.2,377.1817263153871,8100.663106688879,7.579319037905947,26.957876627972112,8.097254110359408,12069.871406918792
ZTF18abgpnti,Varstar,2459859.0759001775,3383847538159910.5,640.7776507144354,3875.573465453654,2.8216997100758596,13.082896771529844,1.9835984699597344,116.10302367746544
ZTF18abgzkmf,SNIIP,2459418.8016051315,1997790976413291.8,591.6505703958985,4146.430729646619,7.0206066697953355,6.687539949535592,4.764792516540053,257.4371127317702
ZTF18abjkryl,SNII,2456887.5822532154,693548710953165.8,833.2379567956598,5123.671598524542,0.0,0.0,0.0,0.0
ZTF18abjxkld,Varstar,2459808.00347683,3334086422295361.0,1151.5113439310226,3487.8712687442617,0.0,0.0,0.0,0.0
ZTF18abktleu,CV,2458701.3099293057,474835826198232.06,24.584039587704215,7692.1881805114435,38.04302127300021,0.07752738127356196,23.87885631631715,278.0229706986843
ZTF18abmasep,SLSN-I,2458603.7805152955,926329153043981.9,1015.0071940851653,6681.753374310786,25.137462450150725,28.86175641037346,19.551167191775555,9516.165532385836
ZTF18abmewuv,SNIIP,2458616.072901745,1382381000221810.0,242.38023144618992,3798.4191014249172,0.0,0.0,0.0,0.0
ZTF18abmqupd,SNII,2458095.917500052,1776033434718771.0,2176.100344506869,3603.004334546567,23.597191944305518,3.891207069376325,20.716229623106678,126.22029969429173
ZTF18abndlqm,Mdwarf,2459408.46136695,2998486529052870.0,165.3595730890834,5576.2762711398955,1.7850745634608316,5.043465628265254,0.9966448376249433,3178.537518726169
ZTF18abnuhuy,AGN,2456277.6378592867,644430919719793.9,313.03885324592613,5575.048421190461,30.718317473016754,0.546038524753607,13.2652000732383,361.4546859976731
ZTF18abnzlnk,Ia,2458676.872160375,2168256817785345.5,159.04667747228487,18675.409160621348,9.397857385405828,19.393318518932837,4.9504127912358165,1703.960682652214
ZTF18aboebre,SNII,2458313.051224342,801199824334608.1,539.7897092302798,5422.594590643387,7.675978364378002,1.6488486140943337,6.605965806053485,135.2709403733611
ZTF18aboefvi,Ia,2459045.9591194694,573235738880572.5,3.4980961246591393,7693.5303743022805,49.15797826271495,0.06005761558057898,21.838205582330193,230.88278259739127
ZTF18abomklq,Ia,2458964.116641073,725385249429062.4,8.281779109468776,4412.033562240206,37.54508702454072,28.287828131631116,28.610710328468603,72.77152009971223
ZTF18abomwsv,Ia,2458813.0456602266,1159519910725363.5,1613.1243526896549,5642.583672555299,0.0,0.0,0.0,0.0
ZTF18aborxef,SNII,2458412.664195458,449415042589998.7,38.79012125950732,6995.846064150845,47.12271470701212,0.004060536721423702,16.508969630670155,63.47625527401442
ZTF18abreeqx,SNII,2458872.7870388613,904873314332277.9,62.608685235332516,9868.628454638301,6.535722795981504,0.8622824023995221,1.7615415878294614,221.66741644288413
ZTF18abrqfjs,CV,2458517.696127456,301495538407349.06,20.104714384452244,7693.851478341576,52.60231872701813,0.017762135903158338,30.226825284039535,135.87823208563486
ZTF18abrzeuq,Ia,2458729.514463521,812590852670194.0,21.42952126954496,9318.001302129673,32.45663249087151,3.2352347838265274,24.175026517193835,1014.8741378765662
ZTF18absgnio,Ia,2456096.2963618096,879385782777527.1,2968.225578402066,7072.3445598273665,51.54737757265006,9.640111120250811,13.813721825198643,860.9033982552687
ZTF18abshtdj,Ia,2458686.964424753,818928255861766.4,486.06662102420967,6179.944045358971,11.914805288867242,27.343054531225174,19.144656585344798,7435.501876125501
ZTF18absoocp,SNIb,2458367.8109590868,640685727059233.4,35.300247037768955,6648.734999156195,41.94191522223052,0.4667402473304252,24.654779101886092,573.9122863363618
ZTF18abtftfn,Ia,2459355.412548568,1318945521749196.5,1893.185562098546,6603.069171443566,36.762378721894,14.42366547748163,28.325101890495606,767.6146032403558
ZTF18abtfvsk,Ia,2457768.6415696563,763244196346542.0,430.8326758830078,7308.853771968459,14.011518662550044,16.244476118050628,4.747418952599968,823.1561831514873
ZTF18abtgnky,Ia,2458768.3551219236,430333213093157.8,7.537515706424041,7104.582201377735,38.95885284253232,0.045157335301167834,29.46073013093058,207.50776605851388
ZTF18abtgyme,SNII,2458853.140691033,135167567114025.81,18.209297131116124,5889.364394831245,42.718417309903685,0.0008010402035445452,14.685303621289979,22.74632670796109
ZTF18abtrvkm,Ia,2457443.4382526707,1035870876871854.8,1581.1533169502482,4358.947527446252,0.0,0.0,0.0,0.0
ZTF18abtsuqv,Ia,2458768.3769292966,645341669055826.1,9.771871402756872,5513.968182867509,21.31579003013446,0.2932647767568364,20.97707903084693,269.22760431373945
ZTF18abtteyy,SNII,2458448.3300329726,470619521580541.25,27.17528124421108,5889.403426139221,34.999342299483764,0.13335578338670473,25.44330794926466,299.15080532883076
ZTF18abtyrqh,Ia,2458843.659004879,847057818454297.2,94.62002779737192,7701.044448299173,3.6267800258275606,20.529801122692405,1.9031235494516734,4240.032283503374
ZTF18abtywim,Ia,2458826.0211028378,468268545347412.56,16.97696241850087,5890.438398401235,39.595839818027635,0.02351027733062061,15.3420920045511,120.43630272909922
ZTF18abtzdwo,Varstar,2454999.307974721,1664132844341930.5,192.25467320764125,2982.64938730381,0.0,0.0,0.0,0.0
ZTF18abtzzka,Ia,2458873.8454357455,2681946096011526.0,65.31507264343128,17060.867070076863,0.051903078197033325,16.90269236917326,0.05285280543355317,428.5846572510927
ZTF18abugefv,SNII,2458794.8661132515,634398058079740.1,77.98541037488415,5886.718805825206,3.7281817311540633,4.789120720237573,1.3972537209056668,1849.0736251137605
ZTF18abujbio,Ia,2457394.260938676,1277033329392040.8,132.43535836278164,14518.717243320812,52.88214975256409,25.582469399133256,26.08220529438541,1309.8694037435043
ZTF18abujnlz,Ia,2459022.38777043,1019974270925569.9,182.42295767692187,7821.528195045644,3.477452179570111,23.729556540228664,3.6063339668767753,12558.910938857356
ZTF18abuuqgn,Ia,2458162.8458447694,862536569469111.0,480.53897310334867,7619.157499781238,35.6830491056235,28.226628006387763,15.407150554759626,11905.36539747818
ZTF18abuykiz,Ia,2458750.448944567,683845865180800.6,6.015321885994535,7300.105963690601,50.61764064289092,1.4219409001370309e-05,0.8446468207955773,0.7786677618460089
ZTF18abvgjgb,SNIIn,2458703.205539786,1184213145197096.0,59.624582410565466,13693.625534160301,4.1251969606446295,21.299295732661953,2.731532091264496,15896.748397296209
ZTF18abvmfoo,SNII,2459118.778887126,1147826038835056.5,227.19189120366778,4601.3035429072925,15.120713074466705,16.45313767233313,8.018925502569088,284.25916105746
ZTF18abvtcoe,Ia,2458936.482015639,717674579946641.8,15.076965348137533,7692.11144090725,42.69165719122559,0.5166485687023403,26.47976235802368,843.501420042513
ZTF18abvtemh,CV,2458343.9077162994,417697557018257.1,40.73380933784666,7693.763152142603,32.308497118762936,0.025676877611656934,16.051780290696534,171.2530642106458
ZTF18abvuceu,Ia,2458948.074505988,1467579299561999.5,512.1247185009514,9816.985754749167,5.269155316159967,30.576769245315905,4.173562758894834,2938.1586337159897
ZTF18abyxwrf,Ia,2458775.864267127,965308574169910.0,18.96052633247756,3620.6245137156125,46.65504783683677,15.733832762562821,24.74442816903728,52.70329422345526
ZTF18acaxfpa,CV,2458881.2023243173,1870521527797649.5,28.460022045339628,16840.045811361215,0.22894251395131726,22.670284194286907,0.21431531225286252,8775.842223133099
ZTF18acbblui,Ia,2459165.6703601535,2065826773450263.5,140.5663817972503,10528.383826797819,1.020641499321791,18.551042219208735,0.7207412784219489,1112.7777723495074
ZTF18acbvgss,AGN,2458771.8424992417,483905062483471.94,0.044261485433487784,7693.2974099622725,6.771083040353817,0.03704966643543628,27.29457521982667,200.18676366119325
ZTF18acbznvp,Ia,2457823.1178798205,872652378741716.2,150.17813107353174,10082.880885913495,51.69425807407144,16.45281075277164,18.86594772560961,8792.452184208465
ZTF18acbzpxx,Ia,2458972.926451138,478039349776090.75,14.458707280666296,7697.86098616845,44.284578826420926,0.1895958293797939,13.823708153689543,462.054514115041
ZTF18accnlji,Ia,2458858.8511990276,1341667242784556.0,354.5561406408703,7710.6918388492695,5.569436731716019,15.472412785024513,6.2803715932794155,16639.472197809308
ZTF18acefgoc,Ia,2458988.2429165784,729008141228056.1,139.48163419972767,5866.1773117786115,7.352393214617704,27.032149082937288,6.020262985848575,7956.613423990675
ZTF18acenqto,SLSN-I,2458969.7167525883,389612094024097.25,3.846036122693861,7691.408050486587,27.358286831307915,0.0006475940984067563,12.352298115199536,26.277478902306484
ZTF18achohst,Ia,2458810.742377634,452529628201278.56,22.411125198904802,7693.206931555419,33.99278415355666,0.05198086569517457,18.782133482074133,240.72300879696468
ZTF18achyqcq,Ia,2458923.411593316,425540106606488.2,16.611504261384468,7693.291622590268,38.77994224368764,0.032015029156227115,14.629337963545161,185.27702687024612
ZTF18ackfvzt,Varstar,2459141.430881184,3705035863553479.0,503.03643219680754,3065.3786873755193,6.294669397320746,19.653397542205354,4.442753807354658,96.95352203085827
ZTF18acmyihj,Ia,2458913.4766814685,935889705494738.6,601.6216734922307,5578.552076875224,6.383607776279594,28.888332979761994,10.214475200248685,5740.000489217352
ZTF18acnekev,Varstar,2458994.627985651,1070225730326194.4,16.513388254518343,10788.112710015208,0.037962872766489464,2.210215299430777,0.022185520950354698,2040.04025219483
ZTF18acpdvos,TDE,2458879.8234721036,121361444112803.77,17.38348395310637,7693.197224633029,35.89384100790672,0.0010752346168825255,16.331369940431177,34.89583938957685
ZTF18acpdxbt,Ia,2457707.4977122787,1616517650728467.8,44.475785595847775,15495.286045297333,33.96217373243412,0.20505569501837684,14.40254019984871,78.78908233318452
ZTF18acpywhk,Varstar,2459808.92120871,3115628563616909.0,578.5661023999969,4228.896736919723,4.718760248518568,22.34710160107658,2.6396975354314507,127.70408058921112
ZTF18acqemki,Other,2459175.998302131,512849844441584.44,0.08010310416299649,7693.299046259751,0.007880522981711262,0.01728254774359783,0.0030111100355514095,126.20041972205672
ZTF18acryfmv,SNIc,2458394.330302372,979352703619660.1,10.719030696400226,11217.036791057519,33.0759317887429,2.977712210139316e-07,0.04106916316115431,0.10462951698627876
ZTF18acurpyy,Ia,2459007.95767529,481698699670699.3,10.064503955761472,5888.317949098212,38.080038676700156,0.09393784734431598,22.724710147270187,240.23383613562146
ZTF18acuyoyf,Ia,2459110.095843736,776568698207909.9,2.6953867274392973,7693.988794477115,3.8734490253937657,1.221286004456342,3.871534756080366,1183.2471836971426
ZTF18acydvjn,Ia,2458872.625588226,4284179000340557.0,0.1774970925762607,2509.646526207578,0.0,0.0,0.0,0.0
ZTF18aczddnw,Ia,2458543.3530808804,1131981121510159.8,565.8926400683742,4847.129335311772,10.126575732107584,3.2702309771493425,20.014952581920284,240.54446302688984
ZTF18aczgqsq,Other,2459885.590088992,3296350041598992.0,1013.5542141936426,3542.5309375477796,14.614027323636083,19.661527783982635,7.845084576207303,71.06031182281163
ZTF19aaapljd,AGN,2458886.1968202144,1142211664098767.2,33.85882346822511,11522.969268302197,0.25356937150086967,2.8053032954096166,0.24412012519102821,2951.0686081252543
ZTF19aaqyxws,Varstar,2458902.9455300965,1080978789520574.4,67.20424455017564,11335.252232895104,1.172440705094423,10.175012349759196,1.8330961973776285,5264.1570453688055
ZTF19aatevrp,SNII,2458350.3888907037,173154964796514.75,35.818444455622824,7694.126453971574,0.5991225842647179,0.052028105009773284,0.7835299528711277,250.32424667982195
ZTF19aaxqsbn,Ia,2459838.1554259104,2175587116468541.0,778.5199928580585,7172.700588171095,8.005656362040925,29.581155415229304,6.3802617520035945,1420.6701282714157
ZTF19abclykm,SLSN-II,2459345.604471373,3608209154270430.5,315.49922359651674,15459.028894774798,0.7980729989025368,2.183548689292074,0.26542378171947234,1680.8511162958957
ZTF19ablsikc,Other,2458615.777773334,473377689723064.5,0.3449096695901666,6033.858136836082,0.016846978175169003,0.06317784806531446,0.009589989292338895,77.51405680386733
ZTF19aceqlxc,SNIIn,2457441.504359213,926130327904531.2,78.34518948598573,3941.5064500790786,28.907451545117073,0.7189675130296784,18.63572438845171,123.71351952920327
ZTF19acwrvzk,Other,2459083.809523404,1698987007200904.0,341.6620259837029,4163.034878556593,1.1884918702446017,4.472758756673822,0.5735249896103051,88.66883291796466
ZTF20aameaoa,Other,2459238.0442292397,1209403547345364.8,485.5470904127401,6030.204012631254,2.7679545318979235,26.833091639857333,4.0981065226808395,10376.625956600486
ZTF20aamlgpl,Varstar,2459431.7656787853,3172606697444620.0,345.7129391886856,3830.90415512343,11.131556030642642,19.47636181279848,3.5836871670669472,348.27716300498605
ZTF20aanlbjq,Varstar,2458863.483266695,804029861023249.2,240.28360174484362,6927.340493962811,3.6226169389401424,28.79884224823723,8.749328976639033,7682.134980846753
ZTF20aaybkbm,Varstar,2459063.6028597057,1548186887474821.5,48.35703712699456,12964.812983215868,0.18173608881752523,18.51256446428723,0.29916471163681235,7402.609639701293
ZTF20aayukyu,Varstar,2459069.6541219642,1024011275100024.9,465.71557183091494,6295.001558330742,5.35636623751004,27.058946104365496,7.379880746122936,8058.159244408107
ZTF20abisysx,TDE,2459042.9145598416,768670667202155.5,10.450030331960729,8101.9665909048745,0.10847203568122638,0.6380823644370563,0.0571385202113934,1063.7514705794429
