ZTF20acxzqyp,1452379572015015000,SN Ia,0.36681254436437255,10.185581720888807
ZTF17aaazdba,ZTF17aaazdba-9,TDE,1.4330005837364443,11.550730530529608
ZTF17aaazdba,ZTF17aaazdba-10,TDE,1.9283057675733057,12.761165690316792
ZTF17aaazdba,ZTF17aaazdba-11,TDE,2.630498680657094,13.939128655192478
ZTF17aaazdba,ZTF17aaazdba-12,TDE,4.101425556132778,15.452339373527648
ZTF17aaazdba,ZTF17aaazdba-13,TDE,4.103504875754231,16.05146100202789
ZTF17aaazdba,ZTF17aaazdba-14,TDE,4.477817567879411,15.405960822090686
ZTF17aaazdba,ZTF17aaazdba-15,TDE,4.4795638046660295,15.43891729866342
ZTF17aaazdba,ZTF17aaazdba-16,TDE,6.108470995586251,14.223422679068609
ZTF17aaazdba,ZTF17aaazdba-17,TDE,5.482235427598737,14.048195103823005
ZTF17aaazdba,ZTF17aaazdba-18,TDE,4.488260537470919,13.117888886012802
ZTF17aaazdba,ZTF17aaazdba-19,TDE,0.9815026850999687,8.592586642196784
ZTF17aaazdba,ZTF17aaazdba-20,TDE,1.2210593637059246,10.403506756951849
ZTF17aaazdba,ZTF17aaazdba-25,TDE,3.959073314257012,8.426884327254758
ZTF17aaazdba,ZTF17aaazdba-26,TDE,4.203024746387766,9.10457852178852
ZTF17aaazdba,ZTF17aaazdba-27,TDE,4.422557785593238,9.644939224911463
ZTF17aaazdba,ZTF17aaazdba-28,TDE,8.51502231786258,5.134276919568298
ZTF17aaazdba,ZTF17aaazdba-29,TDE,8.563447089551145,5.205014180233474
ZTF17aaazdba,ZTF17aaazdba-98,TDE,39.68139728899684,0.031936993285226804
ZTF18aakelin,ZTF18aakelin-7,TDE,3.889853779233622,1.2211441162698318
ZTF18aakelin,ZTF18aakelin-8,TDE,3.389491505104753,1.2817814719778124
ZTF18aakelin,ZTF18aakelin-9,TDE,3.3168306291521743,1.3979534745139426
ZTF18aakelin,ZTF18aakelin-10,TDE,4.078229398906577,1.4962006827350294
ZTF18aakelin,ZTF18aakelin-11,TDE,4.135073405864989,1.5165044005651986
ZTF18aakelin,ZTF18aakelin-12,TDE,4.646620974258049,1.5763111813406396
ZTF18aakelin,ZTF18aakelin-13,TDE,5.413656254548948,1.6518639064457865
ZTF18abxftqm,ZTF18abxftqm-7,TDE,-1.2157438841465076,5.233551673457436
ZTF18abxftqm,ZTF18abxftqm-8,TDE,-1.3298299179142292,7.130534570234666
ZTF18abxftqm,ZTF18abxftqm-9,TDE,1.284150676014817,5.584412642126174
ZTF18abxftqm,ZTF18abxftqm-18,TDE,13.878939401885717,0.09184568443792115
ZTF18abxftqm,ZTF18abxftqm-49,TDE,166.74031137311752,0.01563390744197714
ZTF18acaqdaa,ZTF18acaqdaa-68,TDE,-0.6077199542676438,0.6646633842780197
ZTF18acnbpmd,ZTF18acnbpmd-58,TDE,0.607610940158024,0.6701934352994686
ZTF18actaqdw,ZTF18actaqdw-7,TDE,4.948463070989234,0.675671969807319
ZTF18actaqdw,ZTF18actaqdw-8,TDE,5.880439160629119,0.7382110257068054
ZTF18actaqdw,ZTF18actaqdw-9,TDE,1.2414051059614655,0.37425288725491423
ZTF18actaqdw,ZTF18actaqdw-10,TDE,-0.5128632389210152,2.2840453578620377
ZTF18actaqdw,ZTF18actaqdw-11,TDE,2.738952884340824,0.9424003213653777
ZTF18actaqdw,ZTF18actaqdw-12,TDE,-0.7902334876280062,1.5654652956364479
ZTF18actaqdw,ZTF18actaqdw-13,TDE,7.758510079150324,0.9804590239639845
ZTF18actaqdw,ZTF18actaqdw-14,TDE,9.825952472220187,1.0782539177884154
ZTF19aabbnzo,ZTF19aabbnzo-7,TDE,1.4672082263009836,2.3228368701705566
ZTF19aabbnzo,ZTF19aabbnzo-8,TDE,35.10521326749506,0.02555507616898479
ZTF19aabbnzo,ZTF19aabbnzo-9,TDE,2.584859847976399,4.173772542384566
ZTF19aabbnzo,ZTF19aabbnzo-10,TDE,2.813378448516157,4.495136328183473
ZTF19aabbnzo,ZTF19aabbnzo-11,TDE,3.2476437730394223,5.155889083999005
ZTF19aabbnzo,ZTF19aabbnzo-12,TDE,3.258649729192181,5.20815262937719
ZTF19aabbnzo,ZTF19aabbnzo-13,TDE,3.3048740734417827,5.230142268550995
ZTF19aabbnzo,ZTF19aabbnzo-14,TDE,3.730835246445232,3.0860753070825595
ZTF19aabbnzo,ZTF19aabbnzo-15,TDE,3.8547306498879377,3.2198979273863046
ZTF19aakswrb,ZTF19aakswrb-9,TDE,4.784809962925865,2.2513830433552164
ZTF19aakswrb,ZTF19aakswrb-10,TDE,9.50947075699513,1.5312244292903434
ZTF19aakswrb,ZTF19aakswrb-11,TDE,10.359206096069896,1.295811412609175
ZTF19aarioci,ZTF19aarioci-7,TDE,4.178189105070654,6.8140730642398
ZTF19aarioci,ZTF19aarioci-8,TDE,4.829879526320628,7.9549056831490415
ZTF19aarioci,ZTF19aarioci-9,TDE,4.821572675370287,8.343493161460966
ZTF19aarioci,ZTF19aarioci-10,TDE,5.759572670337331,8.393926669311105
ZTF19aarioci,ZTF19aarioci-11,TDE,5.618503627169956,8.722656403082842
ZTF19aarioci,ZTF19aarioci-12,TDE,8.788811506086155,2.994954377218914
ZTF19aarioci,ZTF19aarioci-13,TDE,8.889341901784999,3.0842952521725535
ZTF19abhejal,ZTF19abhejal-7,TDE,0.2446627861192894,1.5382077718486205
ZTF19abhejal,ZTF19abhejal-8,TDE,0.4986169921359465,2.1228213516487098
ZTF19abhejal,ZTF19abhejal-9,TDE,0.4866688821383532,2.236929476525133
ZTF19abhejal,ZTF19abhejal-10,TDE,19.166629445113085,0.04718386177530387
ZTF19abhejal,ZTF19abhejal-11,TDE,4.53525085202692,1.5421011390678687
ZTF19abhejal,ZTF19abhejal-13,TDE,6.974324289592642,1.7140223625579019
ZTF19abhejal,ZTF19abhejal-14,TDE,8.207453027102972,1.6621098878326988
ZTF19abhejal,ZTF19abhejal-15,TDE,10.483452483278397,1.4711290424081003
ZTF19abhhjcc,ZTF19abhhjcc-10,TDE,-1.3606135384031324,2.846385319388015
ZTF19abhhjcc,ZTF19abhhjcc-11,TDE,-1.3146694388468627,3.209820351054027
ZTF19abhhjcc,ZTF19abhhjcc-12,TDE,-1.3015141921775104,3.417871877620297
ZTF19abhhjcc,ZTF19abhhjcc-13,TDE,-1.2698605284360958,5.231440440831286
ZTF19abhhjcc,ZTF19abhhjcc-14,TDE,-1.062139438587678,3.554935277416318
ZTF19abhhjcc,ZTF19abhhjcc-15,TDE,-1.098451054286113,4.943427311074858
ZTF19abhhjcc,ZTF19abhhjcc-16,TDE,-0.5207973806936433,1.243506713567188
ZTF19abhhjcc,ZTF19abhhjcc-17,TDE,0.7317902737506465,1.7479789549985354
ZTF19abhhjcc,ZTF19abhhjcc-18,TDE,1.093412977637889,2.0027766349723963
ZTF19abhhjcc,ZTF19abhhjcc-19,TDE,1.371966947635021,2.1962956616156575
ZTF19abhhjcc,ZTF19abhhjcc-20,TDE,1.4663241616084122,2.344465409435676
ZTF19abhhjcc,ZTF19abhhjcc-21,TDE,1.661680969437879,2.4700254792408147
ZTF19abhhjcc,ZTF19abhhjcc-22,TDE,1.9887114427201749,2.7378641426477657
ZTF19abhhjcc,ZTF19abhhjcc-23,TDE,2.2555281005311443,2.9780378389861992
ZTF19abhhjcc,ZTF19abhhjcc-24,TDE,2.609247303656659,3.3704460639705673
ZTF19abhhjcc,ZTF19abhhjcc-25,TDE,2.951289054056732,3.5907178595546703
ZTF19abhhjcc,ZTF19abhhjcc-26,TDE,,
ZTF19abhhjcc,ZTF19abhhjcc-27,TDE,3.3059816340481016,3.8858156391479834
ZTF19abhhjcc,ZTF19abhhjcc-28,TDE,3.452719020053688,4.071702635703518
ZTF19abhhjcc,ZTF19abhhjcc-29,TDE,3.8650075206395105,4.32519594645783
ZTF19abhhjcc,ZTF19abhhjcc-30,TDE,4.103345447332747,4.563793431756582
ZTF19abhhjcc,ZTF19abhhjcc-31,TDE,4.298790217636852,4.606242500622663
ZTF19abhhjcc,ZTF19abhhjcc-32,TDE,4.504653215704422,4.771537026460587
ZTF19abhhjcc,ZTF19abhhjcc-33,TDE,4.846250667599899,4.865932825508042
ZTF19abhhjcc,ZTF19abhhjcc-34,TDE,4.927630200848405,4.943826753683187
ZTF19abhhjcc,ZTF19abhhjcc-35,TDE,5.156221797750716,4.992332383385702
ZTF19abhhjcc,ZTF19abhhjcc-36,TDE,5.2217485624445015,5.047893741700991
ZTF19abhhjcc,ZTF19abhhjcc-37,TDE,5.575842797225394,5.120673414252133
ZTF19abhhjcc,ZTF19abhhjcc-38,TDE,5.735200165422855,5.217114171256916
ZTF19abhhjcc,ZTF19abhhjcc-39,TDE,6.096322367381661,5.28580941825025
ZTF19abhhjcc,ZTF19abhhjcc-40,TDE,6.46967140486983,5.345849696500945
ZTF19abhhjcc,ZTF19abhhjcc-41,TDE,6.531109093630339,5.383938421709943
ZTF19abhhjcc,ZTF19abhhjcc-42,TDE,6.770846714732167,5.396064132384817
ZTF19abhhjcc,ZTF19abhhjcc-43,TDE,6.813082305715787,5.422780418591763
ZTF19abhhjcc,ZTF19abhhjcc-44,TDE,7.117891235985996,5.459206643145734
ZTF19abhhjcc,ZTF19abhhjcc-45,TDE,7.122295056538632,5.467825828373307
ZTF19abhhjcc,ZTF19abhhjcc-46,TDE,28.302885660937356,0.04642342800944318
ZTF19abhhjcc,ZTF19abhhjcc-47,TDE,7.596261795603455,5.560440498608982
ZTF19abhhjcc,ZTF19abhhjcc-48,TDE,10.29886850245942,5.116131575168552
ZTF19abhhjcc,ZTF19abhhjcc-49,TDE,,
ZTF19abzrhgq,ZTF19abzrhgq-8,TDE,0.79142717006064,7.592862203991808
ZTF19abzrhgq,ZTF19abzrhgq-9,TDE,-0.15911971313261408,7.476713776029074
ZTF19abzrhgq,ZTF19abzrhgq-10,TDE,0.10437842342673888,13.986439889823359
ZTF19abzrhgq,ZTF19abzrhgq-11,TDE,0.025712827001113013,14.235109720376938
ZTF19abzrhgq,ZTF19abzrhgq-12,TDE,1.4553801664774975,21.146238923137194
ZTF19abzrhgq,ZTF19abzrhgq-13,TDE,1.5383675907584893,21.515778213068447
ZTF19accmaxo,ZTF19accmaxo-7,TDE,3.9169776277399984,0.636891083848653
ZTF19accmaxo,ZTF19accmaxo-8,TDE,2.6439277273889417,1.1169123586085627
ZTF19accmaxo,ZTF19accmaxo-9,TDE,3.232199587770519,1.4380401743263687
ZTF19accmaxo,ZTF19accmaxo-10,TDE,3.5307566191147517,1.6554141713880206
ZTF19accmaxo,ZTF19accmaxo-11,TDE,4.393072717329735,1.7324357828697532
ZTF19accmaxo,ZTF19accmaxo-12,TDE,2.12255342605069,0.457120446326787
ZTF19accmaxo,ZTF19accmaxo-13,TDE,25.69324373225731,0.029528225070582868
ZTF20aabqihu,ZTF20aabqihu-7,TDE,-0.8434544432376696,3.828010660496377
ZTF20aabqihu,ZTF20aabqihu-8,TDE,0.6403802499795116,1.4423744811049402
ZTF20aabqihu,ZTF20aabqihu-9,TDE,-0.8401783895763589,2.736914115392785
ZTF20aamqmfk,ZTF20aamqmfk-7,TDE,-1.631934442526023,2.489246374367668
ZTF20aamqmfk,ZTF20aamqmfk-8,TDE,-1.6242826666146084,4.511654414380727
ZTF20aamqmfk,ZTF20aamqmfk-9,TDE,-1.420543731438146,2.8767657140604035
ZTF20aamqmfk,ZTF20aamqmfk-10,TDE,-0.38737301692356163,2.6145478629367958
ZTF20aamqmfk,ZTF20aamqmfk-11,TDE,0.2699855720759455,2.4705118653787457
ZTF20aamqmfk,ZTF20aamqmfk-12,TDE,0.12195131851848776,2.5520597643106155
ZTF20aamqmfk,ZTF20aamqmfk-13,TDE,0.19447491653115104,2.423925013689199
ZTF20aamqmfk,ZTF20aamqmfk-14,TDE,0.3130140801398635,2.056992213619785
ZTF20aamqmfk,ZTF20aamqmfk-15,TDE,0.41618189211282125,2.1189709804185486
ZTF20aamqmfk,ZTF20aamqmfk-16,TDE,0.6109566063952387,2.4558707478707245
ZTF20aamqmfk,ZTF20aamqmfk-17,TDE,0.7741772571201855,2.5863628551649853
ZTF20aamqmfk,ZTF20aamqmfk-18,TDE,0.9374052780205704,2.4569058399856853
ZTF20aamqmfk,ZTF20aamqmfk-19,TDE,1.199568439950312,2.605048871200026
ZTF20aamqmfk,ZTF20aamqmfk-20,TDE,1.3386350331336676,2.7847778364280953
ZTF20aamqmfk,ZTF20aamqmfk-21,TDE,1.4485574301478927,2.905356307828147
ZTF20aamqmfk,ZTF20aamqmfk-22,TDE,1.3376864059337035,2.91779213676619
ZTF20aamqmfk,ZTF20aamqmfk-23,TDE,1.3819442193996903,3.052396865215088
ZTF20aamqmfk,ZTF20aamqmfk-24,TDE,1.439484905684757,3.1535682460956966
ZTF20aamqmfk,ZTF20aamqmfk-25,TDE,2.0358415508637875,3.586045148302838
ZTF20aamqmfk,ZTF20aamqmfk-26,TDE,2.50048755338154,4.2077358442795765
ZTF20aamqmfk,ZTF20aamqmfk-27,TDE,2.5296395439913244,4.326363151272678
ZTF20aamqmfk,ZTF20aamqmfk-28,TDE,2.5195086915329012,4.377627322514457
ZTF20aamqmfk,ZTF20aamqmfk-29,TDE,1569.8087955059464,2.4026871307617676e-05
ZTF20aamqmfk,ZTF20aamqmfk-30,TDE,2.8910129477071917,4.64169190755865
ZTF20aamqmfk,ZTF20aamqmfk-31,TDE,2.7817795383542196,4.760145078852694
ZTF20aamqmfk,ZTF20aamqmfk-32,TDE,3.2625906789386527,3.7471538535190767
ZTF20aamqmfk,ZTF20aamqmfk-33,TDE,3.1142172066999643,4.017216400180954
ZTF20aamqmfk,ZTF20aamqmfk-34,TDE,3.1484041041622266,3.6932137162124485
ZTF20aamqmfk,ZTF20aamqmfk-35,TDE,3.271231817385147,3.9921971906298324
ZTF20aamqmfk,ZTF20aamqmfk-36,TDE,2.659365022379897,1.8294184518538246
ZTF20aamqmfk,ZTF20aamqmfk-37,TDE,2.7539066618588297,2.0177702064794105
ZTF20aamqmfk,ZTF20aamqmfk-38,TDE,2.9298395815777907,2.140182728990865
ZTF20aamqmfk,ZTF20aamqmfk-39,TDE,1.6887264838270786,1.1968433389097124
ZTF20aamqmfk,ZTF20aamqmfk-40,TDE,1.4020255329094637,1.3483209751484175
ZTF20abefeab,ZTF20abefeab-7,TDE,1.9802402129127494,1.1375885036170879
ZTF20abefeab,ZTF20abefeab-8,TDE,2.6426951017245264,1.4547403449924452
ZTF20abefeab,ZTF20abefeab-9,TDE,3.799494550953426,1.8657672776697412
ZTF20abefeab,ZTF20abefeab-10,TDE,3.601754165659665,1.967817889187099
ZTF20abefeab,ZTF20abefeab-11,TDE,63.55408186046112,0.014128586051283174
ZTF20abefeab,ZTF20abefeab-12,TDE,3.452841005751583,1.9592395038175794
ZTF20abefeab,ZTF20abefeab-13,TDE,4.030035816417172,2.189028452943874
ZTF20abefeab,ZTF20abefeab-14,TDE,4.220062007873768,2.4638013783401416
ZTF20abefeab,ZTF20abefeab-15,TDE,4.679724812593232,2.4901964128511906
ZTF20abefeab,ZTF20abefeab-16,TDE,4.567800790548552,2.591730992649138
ZTF20abefeab,ZTF20abefeab-17,TDE,5.933671723558838,2.9561774160180265
ZTF20abefeab,ZTF20abefeab-18,TDE,6.101944734697846,3.062881161493522
ZTF20abfcszi,ZTF20abfcszi-7,TDE,1.2224821246153075,0.46460144720527213
ZTF20abfcszi,ZTF20abfcszi-8,TDE,-1.094707753621548,2.603649525379441
ZTF20abfcszi,ZTF20abfcszi-9,TDE,2.0158048171955256,0.47999491207617634
ZTF20abfcszi,ZTF20abfcszi-10,TDE,-1.602742781389925,2.324868271515061
ZTF20abfcszi,ZTF20abfcszi-11,TDE,-1.763524572200151,3.3606034446150668
ZTF20abfcszi,ZTF20abfcszi-12,TDE,-1.7698186168969037,3.5340713434628053
ZTF20abfcszi,ZTF20abfcszi-13,TDE,-1.7432484839905136,3.540121475936173
ZTF20abfcszi,ZTF20abfcszi-14,TDE,-1.665647298691253,4.256559480757229
ZTF20abfcszi,ZTF20abfcszi-15,TDE,-1.640100265075447,4.258420439475802
ZTF20abfcszi,ZTF20abfcszi-16,TDE,-1.6235606044893276,4.800809856226954
ZTF20abfcszi,ZTF20abfcszi-17,TDE,-1.5925152391539203,4.837483183536068
ZTF20abfcszi,ZTF20abfcszi-18,TDE,-1.6534567592521001,5.497213836957772
ZTF20abfcszi,ZTF20abfcszi-19,TDE,-1.5861137639973262,5.700272518968291
ZTF20abfcszi,ZTF20abfcszi-20,TDE,-1.5349838831537028,6.273236164303806
ZTF20abfcszi,ZTF20abfcszi-21,TDE,-1.404597867156695,7.79551288643366
ZTF20abfcszi,ZTF20abfcszi-22,TDE,-1.4000338175751137,8.029118656932685
ZTF20abfcszi,ZTF20abfcszi-23,TDE,-1.3162706022877306,10.347257252888358
ZTF20abfcszi,ZTF20abfcszi-24,TDE,-1.336231934305018,11.288934367690235
ZTF20abfcszi,ZTF20abfcszi-25,TDE,-1.3665561147611318,11.96077245345338
ZTF20abfcszi,ZTF20abfcszi-26,TDE,-1.3391313830393163,11.940455647617632
ZTF20abfcszi,ZTF20abfcszi-27,TDE,-0.6376712666946914,3.0826020817177215
ZTF20abfcszi,ZTF20abfcszi-28,TDE,-0.3292936016730686,2.701128864266351
ZTF20abfcszi,ZTF20abfcszi-29,TDE,-0.03529220921386212,2.7860626994828834
ZTF20abfcszi,ZTF20abfcszi-30,TDE,0.06135409167187393,2.7843683804110655
ZTF20abfcszi,ZTF20abfcszi-31,TDE,0.1378065522444012,2.641790264340071
ZTF20abfcszi,ZTF20abfcszi-32,TDE,0.3959823992662382,2.9045170364305872
ZTF20abfcszi,ZTF20abfcszi-33,TDE,0.546781882416217,3.186840485034173
ZTF20abfcszi,ZTF20abfcszi-34,TDE,0.4224792972937762,3.0658226701512232
ZTF20abfcszi,ZTF20abfcszi-35,TDE,1.0766786944667752,3.4567212528100395
ZTF20abfcszi,ZTF20abfcszi-36,TDE,1.1301658663654306,3.700751661683647
ZTF20abfcszi,ZTF20abfcszi-37,TDE,1.205766199650386,4.059362518094661
ZTF20abfcszi,ZTF20abfcszi-38,TDE,0.8384774298060471,3.9049582481692235
ZTF20abfcszi,ZTF20abfcszi-39,TDE,1.3860235284298628,4.296173001185782
ZTF20abfcszi,ZTF20abfcszi-40,TDE,1.0373013331864946,4.211689698549021
ZTF20abfcszi,ZTF20abfcszi-41,TDE,1.3344276004285034,4.9101360547037025
ZTF20abfcszi,ZTF20abfcszi-42,TDE,1.3661856978559017,5.136489328115511
ZTF20abfcszi,ZTF20abfcszi-43,TDE,1.6353514495032782,5.001862855888354
ZTF20abfcszi,ZTF20abfcszi-44,TDE,0.9878424822316102,2.4256979142384796
ZTF20abfcszi,ZTF20abfcszi-45,TDE,1.0426233834505736,2.621042026881388
ZTF20abfcszi,ZTF20abfcszi-46,TDE,1.3054045102392169,2.967799007733122
ZTF20abfcszi,ZTF20abfcszi-47,TDE,1.932951403869905,3.477584221834958
ZTF20abfcszi,ZTF20abfcszi-48,TDE,1.7545434880212403,3.4304517942222463
ZTF20abfcszi,ZTF20abfcszi-49,TDE,2.2467700748856765,3.6975363967346566
ZTF20abfcszi,ZTF20abfcszi-50,TDE,2.1915964036283575,3.693980696656196
ZTF20abfcszi,ZTF20abfcszi-51,TDE,1.8032686172858483,3.1898496332975266
ZTF20abfcszi,ZTF20abfcszi-52,TDE,2.2634865656299845,3.887889465511356
ZTF20abfcszi,ZTF20abfcszi-53,TDE,2.240885433821833,2.9949224611776746
ZTF20abfcszi,ZTF20abfcszi-54,TDE,2.1795722655786776,3.046997660787761
ZTF20abfcszi,ZTF20abfcszi-55,TDE,2.4129881610688853,3.4019950720903678
ZTF20abfcszi,ZTF20abfcszi-56,TDE,2.289163359006854,3.3958149119037575
ZTF20abfcszi,ZTF20abfcszi-57,TDE,2.5242118864278926,3.231642809672381
ZTF20abfcszi,ZTF20abfcszi-58,TDE,2.544653879266853,3.447240335048559
ZTF20abfcszi,ZTF20abfcszi-59,TDE,2.78012402335917,3.569253252796194
ZTF20abfcszi,ZTF20abfcszi-60,TDE,2.7367072626456093,3.611203222924284
ZTF20abfcszi,ZTF20abfcszi-61,TDE,3.7777957369205852,3.112354309419918
ZTF20abfcszi,ZTF20abfcszi-62,TDE,4.1156146963539895,3.504006330388306
ZTF20abfcszi,ZTF20abfcszi-63,TDE,4.130989985487158,2.241670750315806
ZTF20abfcszi,ZTF20abfcszi-64,TDE,3.986805849285711,2.2839611473263695
ZTF20abfcszi,ZTF20abfcszi-208,TDE,38.01969044054157,0.012098438720587723
ZTF20abfcszi,ZTF20abfcszi-209,TDE,12.435625895476287,0.08844165522670716
ZTF20abfcszi,ZTF20abfcszi-210,TDE,12.431944617600548,0.088478604426357
ZTF20abfcszi,ZTF20abfcszi-211,TDE,13.914408129810505,0.08927411737886631
ZTF20abfcszi,ZTF20abfcszi-212,TDE,1.1004927222219014,1.0000899595642019
ZTF20abfcszi,ZTF20abfcszi-213,TDE,,
ZTF20abfcszi,ZTF20abfcszi-214,TDE,13.510204121164115,0.1021519670615396
ZTF20abfcszi,ZTF20abfcszi-215,TDE,13.361096942873036,0.09268724733211647
ZTF20abfcszi,ZTF20abfcszi-216,TDE,64.0247699228292,0.05939447628236478
ZTF20abfcszi,ZTF20abfcszi-221,TDE,-0.7346480225842577,1.3004939302717229
ZTF20abjwvae,ZTF20abjwvae-7,TDE,2.172118817933752,2.083545750115043
ZTF20abjwvae,ZTF20abjwvae-8,TDE,2.9042880144974856,2.568526416180397
ZTF20abjwvae,ZTF20abjwvae-9,TDE,2.9039456987214045,2.56838106937369
ZTF20abjwvae,ZTF20abjwvae-10,TDE,23.902625264355354,0.06162026267775214
ZTF20abjwvae,ZTF20abjwvae-11,TDE,1.0453157973776848,2.378948397260251
ZTF20abjwvae,ZTF20abjwvae-12,TDE,1.2280636692565283,3.032532051176073
ZTF20abjwvae,ZTF20abjwvae-13,TDE,2.683575258208636,4.2745366733933015
ZTF20abjwvae,ZTF20abjwvae-14,TDE,2.8991263044858315,4.699095799624199
ZTF20abjwvae,ZTF20abjwvae-15,TDE,3.4804439367351225,5.126111365665756
ZTF20abjwvae,ZTF20abjwvae-16,TDE,3.362245828123981,5.352867833087166
ZTF20abjwvae,ZTF20abjwvae-17,TDE,3.4320916098345515,5.554142214148791
ZTF20abjwvae,ZTF20abjwvae-18,TDE,3.6220017270231333,5.797643228162116
ZTF20abjwvae,ZTF20abjwvae-19,TDE,3.919096102726911,5.943113186168333
ZTF20abjwvae,ZTF20abjwvae-20,TDE,3.7892235316310554,4.260232317902909
ZTF20abjwvae,ZTF20abjwvae-21,TDE,3.894123791095672,4.448108282797828
ZTF20abjwvae,ZTF20abjwvae-22,TDE,4.193582578153276,4.56641798923956
ZTF20abjwvae,ZTF20abjwvae-23,TDE,4.928632041728944,4.131372590725948
ZTF20abjwvae,ZTF20abjwvae-24,TDE,5.103538733856529,4.1655617673686
ZTF20abjwvae,ZTF20abjwvae-25,TDE,5.198124559701512,4.229961892623309
ZTF20abjwvae,ZTF20abjwvae-26,TDE,5.564611702770638,4.360275982189308
ZTF20abjwvae,ZTF20abjwvae-27,TDE,5.671770629172094,4.418316366905304
ZTF20abnorit,ZTF20abnorit-36,TDE,159.8918805073137,0.013668791385315394
ZTF20abrnwfc,ZTF20abrnwfc-7,TDE,1.2840513881540567,2.229678709521763
