id,type,MJD,FLT,FLUXCAL,FLUXCALERR,fp_fname
ZTF18aakelin,TDE,2458903.9259144,r,268.0980445509829,78.20377531759897,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458954.9467014,r,428.4215572981843,129.65822863298322,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458954.947662,r,451.32532910499384,126.6221118728755,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458956.8056481,r,421.1486571538902,87.01900908166145,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458956.830463,r,457.9830459141298,94.29130506166551,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458961.911956,r,588.7015528687241,125.06499561101737,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458962.7865972,r,254.91070923438437,82.20483927565554,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458962.7950926,r,266.9564584303704,70.29503727781233,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458962.7960069,r,295.6850282641817,85.56672542951173,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458962.8223495,r,575.3168104472927,99.7021969288342,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458964.7599421,r,281.6264279175191,74.01433568291526,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458964.7613426,r,476.1212579242856,82.49756898307017,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458964.7788079,r,576.6618002854508,80.17634115063429,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458964.7820486,r,376.32056777987304,84.27395768249463,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458965.7991898,r,311.45165091571334,68.27462377834136,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458965.8000926,r,247.18431168499473,72.70461525116612,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458965.8023843,r,470.49776448455407,87.00555542493736,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458965.8412963,r,600.881204280434,92.57473473567443,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458966.8690972,r,547.7378456944075,77.88149143431045,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458966.8705556,r,331.654089918091,68.82040869212685,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458967.8426852,r,448.47116362266667,76.92773119425492,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458967.843588,r,551.6566396155893,81.91950912800938,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458967.8733912,r,364.6178732799464,77.07557458596715,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458968.8632292,r,233.52060653116635,64.19187515609822,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458968.8641667,r,333.7328599393283,61.220981138986986,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458968.8646412,r,506.24867937710445,75.30749762605271,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458968.8848611,r,414.26389144004594,61.11464288838708,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458968.8867361,r,757.9466701865609,67.50041590291829,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458969.8256944,r,1231.243954834357,396.2266578640791,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458970.6952315,r,565.9963113024704,102.32580391841745,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458970.8655787,r,625.1909785035058,90.64510726117145,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458970.8665162,r,526.3495313780454,95.71189132970513,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458971.6930556,r,710.6851263883476,129.38432512134926,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458971.6935417,r,556.6771875933971,135.8587355706403,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458971.7276852,r,527.6543643228539,99.51288855704149,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458971.8688773,r,453.0354914171951,128.10727592743942,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458972.8945255,r,582.8382172762235,149.7348657428566,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458972.8950116,r,478.15732275016813,126.83277436044573,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458973.7816088,r,555.7526611756182,133.58949517410272,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458973.7830093,r,573.2130447135756,124.517982916335,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458973.7834838,r,716.0342035662574,139.01383228691074,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458973.7839468,r,544.6931965741998,150.858587197234,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458973.7970139,r,433.10894565060397,122.4246475701127,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458973.8000463,r,965.7001373566352,130.15469094690815,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458973.8009722,r,829.4636804076895,136.65612906646507,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458973.8177662,r,610.6464983805453,129.78143406118568,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458973.8182407,r,1084.3337740536126,159.67012222889284,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458974.7684259,r,635.1324972929996,161.04794669015652,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458974.7693634,r,976.897781615949,163.50760732649368,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458974.7703009,r,608.8377414663975,144.5912428538605,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458974.7707639,r,637.8410821526489,145.33618150984938,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458974.7729051,r,674.8591698431632,154.9106501015231,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458974.8277315,r,1098.1766857543266,191.8033830547433,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458975.6707523,r,1076.7837515428662,154.55224632776876,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458975.7084722,r,1046.739044035041,192.9402514999547,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458976.7582407,r,968.0277994087636,163.2723561418659,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458976.7596644,r,838.5647158032267,181.9057811838839,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458976.7610764,r,534.6239770969324,161.08229260108024,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458976.7634144,r,625.4279930465191,199.76271699642695,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458976.7748843,r,1277.8309791439258,193.291442452168,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458976.7758218,r,917.4120575667702,190.99092171579872,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458977.7470255,r,1156.2111374575682,294.08790942189233,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458977.7597569,r,798.2434488839432,176.26923742246885,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458978.7424537,r,823.2837139870752,119.29233566706931,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458978.7581134,r,965.4844074400895,127.09977991126992,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458980.7642477,r,650.8323761809438,63.68339672689454,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458980.7656713,r,946.3625541907029,65.34892283590307,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458980.7811343,r,990.9706115042509,75.08786484857384,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458981.7560532,r,1030.4246599478345,87.50177469328285,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458981.7800231,r,1084.1584237428904,121.68391922271087,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458985.7818287,r,1077.230399212649,86.20553710801165,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458986.7608102,r,1098.533903466712,78.0053896626968,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458986.7812037,r,1053.4546088901784,83.67918960302052,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458987.8096644,r,1057.0426503165454,65.8575066393591,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458987.8196644,r,1016.1243785261495,70.4624823085161,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458991.7390278,r,733.2585306025609,70.57835738548219,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458991.7414005,r,1182.1832598536125,76.89219425661841,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458991.7574769,r,1170.8125885276788,84.36420627692206,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458991.7589236,r,1176.6242220790987,91.62979679416884,batchfp_req0000167821_lc.txt
ZTF18aakelin,TDE,2458992.7635532,r,1267.5627693400668,86.69802585333083,batchfp_req0000167821_lc.txt
