id,type,MJD,FLT,FLUXCAL,FLUXCALERR
ZTF18acaqdaa,TDE,2458592.9156019,r,440.47239244646,57.035366
ZTF18acaqdaa,TDE,2458593.8770949,r,578.43068035198,53.922382
ZTF18acaqdaa,TDE,2458593.9016435,r,514.03718057128,48.308834
ZTF18acaqdaa,TDE,2458593.9228935,r,534.87672464491,53.503269
ZTF18acaqdaa,TDE,2458596.8296412,r,504.40343059521,42.596554
ZTF18acaqdaa,TDE,2458596.9132176,r,495.26053711751,38.004101
ZTF18acaqdaa,TDE,2458596.9154167,r,460.58363597459,38.830978
ZTF18acaqdaa,TDE,2458596.9182523,r,478.54492981982,40.070393
ZTF18acaqdaa,TDE,2458597.8853009,r,440.27670285892,37.155922
ZTF18acaqdaa,TDE,2458597.902581,r,441.83396072185,31.460676
ZTF18acaqdaa,TDE,2458597.9270139,r,515.6690322679,31.921812
ZTF18acaqdaa,TDE,2458598.8559606,r,503.9272794481,31.386015
ZTF18acaqdaa,TDE,2458599.994213,r,1359.05345266247,46.300465
ZTF18acnbpmd,TDE,2458202.8351273,g,14.51396504185,30.175787
ZTF18acnbpmd,TDE,2458205.8438079,g,24.60582833198,65.603996
ZTF18acnbpmd,TDE,2458205.8672917,g,89.5616212621,66.543892
ZTF18acnbpmd,TDE,2458210.8098843,g,7.08486257833,124.082443
ZTF18acnbpmd,TDE,2458214.7987731,g,-7.34602055509,43.122456
ZTF18acnbpmd,TDE,2458230.8146759,g,-26.16108328975,23.756674
ZTF18acnbpmd,TDE,2458237.937419,g,193.85694909594,161.764343
ZTF18acnbpmd,TDE,2458248.7122338,g,18.61938393476,18.966669
ZTF18acnbpmd,TDE,2458255.7098843,g,16.45441156419,18.390411
ZTF18acnbpmd,TDE,2458258.6862963,g,-49.52219955767,20.629583
ZTF18acnbpmd,TDE,2458262.7642361,g,-37.73047838939,62.484795
ZTF18acnbpmd,TDE,2458267.7073495,g,125.82157531313,76.685959
ZTF18acnbpmd,TDE,2458277.7137037,g,26.02824069491,19.247492
ZTF18acnbpmd,TDE,2458280.7326042,g,44.0050489644,18.727568
ZTF18acnbpmd,TDE,2458283.7327662,g,-8.73298832886,19.275618
ZTF18acnbpmd,TDE,2458286.7363542,g,10.96638130613,22.544485
ZTF18acnbpmd,TDE,2458289.6757755,g,21.76557217166,43.959869
ZTF18acnbpmd,TDE,2458295.6925116,g,122.80449265278,56.360435
ZTF18acnbpmd,TDE,2458298.6744329,g,-28.07166243281,57.85936
ZTF18acnbpmd,TDE,2458301.7558681,g,-42.62686862238,37.984554
ZTF18acnbpmd,TDE,2458304.6937153,g,-7.18283592481,20.441553
ZTF18acnbpmd,TDE,2458307.7288426,g,11.93741903412,24.171494
ZTF18acnbpmd,TDE,2458333.6837731,g,-8.58024343719,29.660658
ZTF18acnbpmd,TDE,2458336.674537,g,27.74590267391,29.562988
ZTF18acnbpmd,TDE,2458349.6481481,g,43.8765322132,85.189102
ZTF18acnbpmd,TDE,2458463.0190046,g,82.11472188949,37.754585
ZTF18acnbpmd,TDE,2458473.0404398,g,901.80671601646,28.547852
ZTF18acnbpmd,TDE,2458481.0418634,g,989.01404811878,56.949608
ZTF18acnbpmd,TDE,2458214.8252315,r,55.04475206167,52.885971
ZTF18acnbpmd,TDE,2458217.8200463,r,8.65459724589,24.656164
ZTF18acnbpmd,TDE,2458217.8463079,r,-8.13210689219,26.169542
ZTF18acnbpmd,TDE,2458218.8262731,r,47.18532884061,24.243847
ZTF18acnbpmd,TDE,2458219.8185995,r,17.43233090753,38.416473
ZTF18acnbpmd,TDE,2458222.8073495,r,-5.54718068612,33.571774
ZTF18acnbpmd,TDE,2458222.8197917,r,21.15476700516,34.465061
ZTF18acnbpmd,TDE,2458226.7403472,r,-32.80815646778,24.143867
ZTF18acnbpmd,TDE,2458226.7923727,r,12.03908445039,22.726334
ZTF18acnbpmd,TDE,2458226.8129977,r,-43.92055747101,25.058044
ZTF18acnbpmd,TDE,2458230.7724306,r,-31.26580172951,37.300011
ZTF18acnbpmd,TDE,2458231.7729514,r,-7.368497502,27.005375
ZTF18acnbpmd,TDE,2458233.7065625,r,-54.57162954449,59.522686
ZTF18acnbpmd,TDE,2458255.7315162,r,14.2672741893,33.243389
ZTF18acnbpmd,TDE,2458258.7306713,r,-19.83894911101,29.091335
ZTF18acnbpmd,TDE,2458267.8116204,r,62.43450660829,88.764603
ZTF18acnbpmd,TDE,2458271.6884144,r,13.90247755712,39.327156
ZTF18acnbpmd,TDE,2458274.6923958,r,0.86313256095,31.415041
ZTF18acnbpmd,TDE,2458277.7548727,r,-25.54730612843,34.043541
ZTF18acnbpmd,TDE,2458280.7084144,r,-12.13092861941,34.028164
ZTF18acnbpmd,TDE,2458283.689919,r,-5.92969511803,34.374142
ZTF18acnbpmd,TDE,2458286.7800231,r,53.97315465051,35.753136
ZTF18acnbpmd,TDE,2458289.7156597,r,9.70870159982,53.752502
ZTF18acnbpmd,TDE,2458292.7324537,r,41.45709739443,53.073132
ZTF18acnbpmd,TDE,2458298.7529514,r,-10.88288856841,47.299282
ZTF18acnbpmd,TDE,2458301.67375,r,-77.16635411007,39.590641
ZTF18acnbpmd,TDE,2458304.6773032,r,2.34430160308,29.477358
ZTF18acnbpmd,TDE,2458307.6734028,r,2.803527842,33.271023
ZTF18acnbpmd,TDE,2458325.7120833,r,99.99179842718,73.39592
ZTF18acnbpmd,TDE,2458336.696412,r,-42.91224395197,47.15144
ZTF18acnbpmd,TDE,2458438.0401852,r,319.25207102047,48.406746
ZTF18acnbpmd,TDE,2458438.0406366,r,340.13279421289,51.827415
ZTF18acnbpmd,TDE,2458438.0410995,r,329.5806241219,48.448833
ZTF18acnbpmd,TDE,2458438.0420139,r,366.52141040552,49.754459
ZTF18acnbpmd,TDE,2458439.0381713,r,373.5612660508,41.168999
ZTF18acnbpmd,TDE,2458439.0395718,r,351.75120295487,50.858433
ZTF18acnbpmd,TDE,2458439.0424421,r,390.78676913249,42.336411
ZTF18acnbpmd,TDE,2458439.0443866,r,396.67128022038,39.482578
ZTF18acnbpmd,TDE,2458440.0419329,r,245.05659341172,36.172298
ZTF18acnbpmd,TDE,2458440.0452894,r,309.58638783206,37.669971
ZTF18acnbpmd,TDE,2458440.0486458,r,364.79899737007,39.078613
ZTF18acnbpmd,TDE,2458440.0520139,r,438.76693398521,40.315853
ZTF18acnbpmd,TDE,2458442.0413773,r,261.01800263615,40.503773
ZTF18acnbpmd,TDE,2458442.0447338,r,220.61668347779,45.52829
ZTF18acnbpmd,TDE,2458442.0481019,r,267.46648255354,49.17799
ZTF18acnbpmd,TDE,2458442.0514583,r,191.26741746656,53.713142
ZTF18acnbpmd,TDE,2458443.0416204,r,429.93972730756,35.778809
ZTF18acnbpmd,TDE,2458443.0465046,r,424.64135185143,35.5098
ZTF18acnbpmd,TDE,2458443.0514005,r,107.11626153298,42.207283
ZTF18acnbpmd,TDE,2458443.0562963,r,399.85962295852,43.370571
ZTF18acnbpmd,TDE,2458444.0435648,r,365.25572537136,39.56435
ZTF18acnbpmd,TDE,2458444.0483681,r,445.56240373702,33.410709
ZTF18acnbpmd,TDE,2458444.0531713,r,506.11703732054,36.692719
ZTF18acnbpmd,TDE,2458444.0579861,r,406.38291695725,56.244827
ZTF18acnbpmd,TDE,2458449.0125231,r,278.44432572717,63.324345
ZTF18acnbpmd,TDE,2458449.0634259,r,641.84060267216,75.832008
ZTF18acnbpmd,TDE,2458476.9896991,r,643.49868181853,51.821129
ZTF18acpdvos,TDE,2458422.9988657,g,184.28373306276,52.614437
ZTF18acpdvos,TDE,2458426.0426273,g,1046.74181480116,46.661556
ZTF18acpdvos,TDE,2458426.9815856,g,1380.75383332767,31.023113
ZTF18acpdvos,TDE,2458428.0239005,g,1180.13987691137,39.696392
ZTF18acpdvos,TDE,2458429.9816782,g,986.35280295559,27.541714
ZTF18acpdvos,TDE,2458429.9825926,g,1003.18522601096,25.457739
ZTF18acpdvos,TDE,2458431.0396065,g,1381.00688798885,26.809036
ZTF18acpdvos,TDE,2458440.0577083,r,6751.89415429915,51.156277
ZTF19aapreis,TDE,2458212.0136921,g,-51.76483754242,146.045288
ZTF19aapreis,TDE,2458212.0221181,g,-358.15326365734,182.621353
ZTF19aapreis,TDE,2458228.9832407,g,14.83345808088,31.156282
ZTF19aapreis,TDE,2458231.9829861,g,-19.5402636316,24.388186
ZTF19aapreis,TDE,2458234.9212963,g,17.81371893003,70.705193
ZTF19aapreis,TDE,2458235.0013079,g,24.01162534344,34.385017
ZTF19aapreis,TDE,2458237.9017014,g,-73.73848890616,117.225983
ZTF19aapreis,TDE,2458247.9938889,g,-29.29282328081,62.785915
ZTF19aapreis,TDE,2458252.9598958,g,15.14628885324,18.780952
ZTF19aapreis,TDE,2458255.9222569,g,-8.14226255628,27.702696
ZTF19aapreis,TDE,2458258.9784606,g,0.51440771443,25.394548
ZTF19aapreis,TDE,2458261.9622222,g,-42.32774804149,20.798861
ZTF19aapreis,TDE,2458261.963125,g,-45.1197897438,21.299732
ZTF19aapreis,TDE,2458262.9618287,g,-23.36845815591,23.867912
ZTF19aapreis,TDE,2458263.9616435,g,35.33688266533,24.826035
ZTF19aapreis,TDE,2458266.9608796,g,-26.24853239444,58.665642
ZTF19aapreis,TDE,2458266.961794,g,-58.75382676819,64.981468
ZTF19aapreis,TDE,2458267.9618634,g,15.97951897508,84.366486
ZTF19aapreis,TDE,2458269.9609028,g,39.16532440639,73.300613
ZTF19aapreis,TDE,2458269.9623495,g,-10.16941563409,71.154503
ZTF19aapreis,TDE,2458270.9604398,g,12.37365051941,72.630692
ZTF19aapreis,TDE,2458271.9791551,g,-8.60730423213,62.134167
ZTF19aapreis,TDE,2458272.8976042,g,-21.68790116366,56.096581
ZTF19aapreis,TDE,2458272.898588,g,-28.01847217585,51.513004
ZTF19aapreis,TDE,2458273.9544676,g,21.20701604053,37.660339
ZTF19aapreis,TDE,2458274.9403009,g,93.16114298957,36.547626
ZTF19aapreis,TDE,2458275.9569213,g,-6.34526737375,28.673189
ZTF19aapreis,TDE,2458275.9578356,g,-10.64592367229,28.608112
ZTF19aapreis,TDE,2458276.9146875,g,-32.44668422666,28.90184
ZTF19aapreis,TDE,2458277.9428009,g,-20.33621436651,23.853662
ZTF19aapreis,TDE,2458278.9209838,g,30.07983375907,21.490038
ZTF19aapreis,TDE,2458278.9218981,g,9.09252508757,17.669893
ZTF19aapreis,TDE,2458279.9456366,g,-38.14955572914,23.97616
ZTF19aapreis,TDE,2458279.9731713,g,-44.37105381226,33.433826
ZTF19aapreis,TDE,2458279.975463,g,-44.04205776136,37.305759
ZTF19aapreis,TDE,2458280.9203125,g,-16.32288955628,19.33964
ZTF19aapreis,TDE,2458281.9181829,g,-11.51368053492,23.655489
ZTF19aapreis,TDE,2458281.9191088,g,-5.26393142058,21.693489
ZTF19aapreis,TDE,2458283.9210648,g,51.06494894377,19.512066
ZTF19aapreis,TDE,2458287.9193171,g,-4.90368177866,24.4849
ZTF19aapreis,TDE,2458290.9192477,g,-22.27759491868,21.148554
ZTF19aapreis,TDE,2458293.918831,g,-7.03117878684,28.123766
ZTF19aapreis,TDE,2458296.9440394,g,51.9120025273,57.486736
ZTF19aapreis,TDE,2458300.9433681,g,-60.73134501539,70.326622
ZTF19aapreis,TDE,2458301.9331481,g,-64.88943096472,47.697147
ZTF19aapreis,TDE,2458301.9335995,g,51.74654260395,54.297905
ZTF19aapreis,TDE,2458303.9361574,g,-3.23946266719,30.919214
ZTF19aapreis,TDE,2458310.8563079,g,-14.61403029152,22.233412
ZTF19aapreis,TDE,2458313.8727199,g,-11.23269847172,19.243727
ZTF19aapreis,TDE,2458316.8764352,g,-39.74983110451,19.741503
ZTF19aapreis,TDE,2458319.8788426,g,-55.82017841251,25.566097
ZTF19aapreis,TDE,2458326.9433449,g,-66.71416116969,92.08754
ZTF19aapreis,TDE,2458329.9184606,g,50.2665458187,68.378433
ZTF19aapreis,TDE,2458332.9555093,g,-52.90725670915,56.484955
ZTF19aapreis,TDE,2458333.9514699,g,15.41675386641,33.718357
ZTF19aapreis,TDE,2458333.9519213,g,-38.13078074069,33.652855
ZTF19aapreis,TDE,2458336.7643056,g,12.79993130577,26.049032
ZTF19aapreis,TDE,2458336.7775579,g,-16.20287796025,22.074371
ZTF19aapreis,TDE,2458338.8734028,g,11.53860447817,19.661552
ZTF19aapreis,TDE,2458341.8113542,g,-20.23565558231,21.583599
ZTF19aapreis,TDE,2458344.8387731,g,3.85913707171,16.846035
ZTF19aapreis,TDE,2458344.8854861,g,22.56661287471,17.694487
ZTF19aapreis,TDE,2458350.7867708,g,-0.034610345,42.098682
ZTF19aapreis,TDE,2458350.8373958,g,79.83658357944,24.175106
ZTF19aapreis,TDE,2458362.7497569,g,-11.13000733068,34.801987
ZTF19aapreis,TDE,2458363.869919,g,27.44489155911,34.77869
ZTF19aapreis,TDE,2458365.7769792,g,3.75146114202,20.771124
ZTF19aapreis,TDE,2458368.7520602,g,-81.31660733379,22.157785
ZTF19aapreis,TDE,2458371.752581,g,58.26714778341,19.3099
ZTF19aapreis,TDE,2458374.7685069,g,-13.62931473498,24.500626
ZTF19aapreis,TDE,2458377.7556134,g,-0.08823570344,19.863388
ZTF19aapreis,TDE,2458380.6688657,g,-23.77147989146,41.701946
ZTF19aapreis,TDE,2458381.7381134,g,25.61666525981,44.149906
ZTF19aapreis,TDE,2458383.731875,g,-6.47776835999,57.97393
ZTF19aapreis,TDE,2458386.6868866,g,-2.23922279772,60.32365
ZTF19aapreis,TDE,2458387.759919,g,34.50085135297,53.542061
ZTF19aapreis,TDE,2458389.6469329,g,-82.30629599237,25.04866
ZTF19aapreis,TDE,2458397.6067245,g,26.04924063411,24.945543
ZTF19aapreis,TDE,2458400.6450579,g,-35.20588026208,18.713633
ZTF19aapreis,TDE,2458426.649294,g,-55.60764752099,30.370977
ZTF19aapreis,TDE,2458433.6447106,g,-9.27869278487,28.586241
ZTF19aapreis,TDE,2458436.6475116,g,-57.68014734251,63.867092
ZTF19aapreis,TDE,2458469.6222338,g,-48.6033434423,48.636883
ZTF19aapreis,TDE,2458472.6441088,g,90.26280977137,93.407104
ZTF19aapreis,TDE,2458575.025081,g,117.86321684769,58.096729
ZTF19aapreis,TDE,2458607.9696644,g,1955.76300599158,28.784262
ZTF19aapreis,TDE,2458617.9628009,g,1981.0054956652,29.408588
ZTF19aapreis,TDE,2458628.960625,g,1735.38860931231,51.012718
ZTF19aapreis,TDE,2458634.9612847,g,1639.89795727101,27.032293
ZTF19aapreis,TDE,2458634.9758218,g,1598.81880304604,30.139946
ZTF19aapreis,TDE,2458634.9780903,g,1664.82330561112,36.757519
ZTF19aapreis,TDE,2458634.9785417,g,1668.7909762299,39.164154
ZTF19aapreis,TDE,2458637.9617477,g,1565.21244751938,26.752876
ZTF19aapreis,TDE,2458640.9458333,g,1493.71195971071,28.14234
ZTF19aapreis,TDE,2458647.9646528,g,1155.56931067764,30.000381
ZTF19aapreis,TDE,2458650.9597454,g,1216.88033761916,55.813854
ZTF19aapreis,TDE,2458653.8957523,g,1184.40548506652,66.19693
ZTF19aapreis,TDE,2458662.9243981,g,1115.3996614821,27.51619
ZTF19aapreis,TDE,2458662.9516435,g,1033.3442868951,24.56592
ZTF19aapreis,TDE,2458662.9530093,g,1072.97578298263,25.206709
ZTF19aapreis,TDE,2458665.9607639,g,1101.44027642707,27.072924
ZTF19aapreis,TDE,2458668.9432407,g,969.12060614328,24.088388
ZTF19aapreis,TDE,2458671.9454861,g,19.25313081566,26.212608
ZTF19aapreis,TDE,2458674.9280093,g,895.29379253565,23.74453
ZTF19aapreis,TDE,2458680.9454282,g,885.67244295176,78.822067
ZTF19aapreis,TDE,2458688.8210069,g,770.01597990333,24.93816
ZTF19aapreis,TDE,2458691.8301505,g,782.33061753709,22.198265
ZTF19aapreis,TDE,2458692.9084028,g,5749.11813943219,87.279259
ZTF19aapreis,TDE,2458692.9119792,g,5962.8860073794,80.322563
ZTF19aapreis,TDE,2458692.9155556,g,6873.21911043932,89.24202
ZTF19aapreis,TDE,2458228.9574306,r,31.67444022962,46.330177
ZTF19aapreis,TDE,2458244.98125,r,-66.78669096826,50.534786
ZTF19aapreis,TDE,2458247.961956,r,43.25214271103,26.67733
ZTF19aapreis,TDE,2458252.9849884,r,58.21479536649,32.810406
ZTF19aapreis,TDE,2458255.9620255,r,-44.1980937822,25.64459
ZTF19aapreis,TDE,2458258.9413194,r,-12.77107976259,27.777115
ZTF19aapreis,TDE,2458261.9859838,r,-2.4399484152,28.436647
ZTF19aapreis,TDE,2458262.9840046,r,-109.21447099753,44.125458
ZTF19aapreis,TDE,2458263.9215394,r,17.55580983085,40.779751
ZTF19aapreis,TDE,2458266.8776273,r,-74.27427592513,62.454967
ZTF19aapreis,TDE,2458266.8785417,r,-114.06124258137,55.990788
ZTF19aapreis,TDE,2458268.9394329,r,-58.06279572095,52.283924
ZTF19aapreis,TDE,2458269.9195833,r,106.08577851477,49.438923
ZTF19aapreis,TDE,2458269.9204977,r,26.31765329877,46.873856
ZTF19aapreis,TDE,2458270.9371528,r,-3.80471432688,60.238655
ZTF19aapreis,TDE,2458271.9566782,r,82.69331246604,55.689068
ZTF19aapreis,TDE,2458272.980787,r,22.74928178077,64.911285
ZTF19aapreis,TDE,2458272.9817014,r,5.84958610339,55.527035
ZTF19aapreis,TDE,2458273.9004051,r,-56.29298988607,38.072159
ZTF19aapreis,TDE,2458274.9612384,r,22.31831825968,37.712456
ZTF19aapreis,TDE,2458275.9010069,r,60.82918980916,31.319229
ZTF19aapreis,TDE,2458275.9019907,r,-6.60979738698,29.769085
ZTF19aapreis,TDE,2458276.9443981,r,18.65822303464,29.141695
ZTF19aapreis,TDE,2458277.8979167,r,-49.24842184005,26.540258
ZTF19aapreis,TDE,2458278.9606366,r,44.62353313264,23.556019
ZTF19aapreis,TDE,2458278.9615509,r,69.28861797114,26.566792
ZTF19aapreis,TDE,2458279.9195602,r,10.59321526325,29.338238
ZTF19aapreis,TDE,2458280.9625579,r,12.87108657921,21.940062
ZTF19aapreis,TDE,2458281.9401968,r,-61.2904441244,23.321815
ZTF19aapreis,TDE,2458281.9411111,r,-16.56926756727,24.315224
ZTF19aapreis,TDE,2458283.883125,r,14.9757344669,22.33604
ZTF19aapreis,TDE,2458287.9410764,r,-69.50303759863,21.713589
ZTF19aapreis,TDE,2458290.9633565,r,44.82440078738,22.525368
ZTF19aapreis,TDE,2458293.9615625,r,-1.54307211633,19.76211
ZTF19aapreis,TDE,2458296.8462384,r,66.43803354449,57.020584
ZTF19aapreis,TDE,2458300.9017708,r,24.80480994766,67.470726
ZTF19aapreis,TDE,2458303.8727778,r,-63.40589583355,31.282143
ZTF19aapreis,TDE,2458304.9142824,r,23.3268870862,26.084681
ZTF19aapreis,TDE,2458304.9147454,r,-66.62519819952,24.862503
ZTF19aapreis,TDE,2458310.8976968,r,-71.09611851709,30.850632
ZTF19aapreis,TDE,2458313.8786574,r,82.74550037145,23.181635
ZTF19aapreis,TDE,2458316.8544676,r,0.14821947669,19.044676
ZTF19aapreis,TDE,2458319.8455093,r,-4.6199416755,26.138968
ZTF19aapreis,TDE,2458322.872419,r,-40.81106518951,27.201601
ZTF19aapreis,TDE,2458322.8728704,r,-23.43321545986,24.006575
ZTF19aapreis,TDE,2458322.8923843,r,-51.23525431542,28.488661
ZTF19aapreis,TDE,2458326.8343056,r,-130.82187658945,85.653503
ZTF19aapreis,TDE,2458329.8565625,r,-23.32314017924,72.565468
ZTF19aapreis,TDE,2458332.8351736,r,31.9949356202,28.777235
ZTF19aapreis,TDE,2458332.8475347,r,-89.90185623594,28.925692
ZTF19aapreis,TDE,2458332.8479977,r,-78.36001007195,27.555008
ZTF19aapreis,TDE,2458336.9109259,r,-198.06612530831,29.386103
ZTF19aapreis,TDE,2458338.8244213,r,78.33610825759,23.85747
ZTF19aapreis,TDE,2458338.8510764,r,-77.66012506918,22.976618
ZTF19aapreis,TDE,2458345.8747454,r,-75.99159989141,20.941357
ZTF19aapreis,TDE,2458347.9154282,r,-93.85906014701,28.078098
ZTF19aapreis,TDE,2458350.8642593,r,-63.62691479981,21.62512
ZTF19aapreis,TDE,2458353.7113657,r,71.47865632222,42.805454
ZTF19aapreis,TDE,2458353.7926852,r,43.33019038746,36.336094
ZTF19aapreis,TDE,2458353.8670602,r,-95.02878013367,39.257492
ZTF19aapreis,TDE,2458356.7912847,r,-50.89752656891,55.13958
ZTF19aapreis,TDE,2458359.7736921,r,36.73347481192,37.317104
ZTF19aapreis,TDE,2458359.8397685,r,-73.77481898077,50.24366
ZTF19aapreis,TDE,2458359.8711227,r,-89.48611497386,74.664124
ZTF19aapreis,TDE,2458360.8269097,r,-86.59371495766,35.967846
ZTF19aapreis,TDE,2458362.8293634,r,-0.98974709163,29.940889
ZTF19aapreis,TDE,2458362.8623958,r,-8.19197829419,29.158119
ZTF19aapreis,TDE,2458365.7060648,r,2.82140475942,19.168663
ZTF19aapreis,TDE,2458368.7763657,r,88.8615303952,25.755791
ZTF19aapreis,TDE,2458371.7958102,r,90.88293006501,22.176544
ZTF19aapreis,TDE,2458374.6682639,r,80.72230276164,27.650864
ZTF19aapreis,TDE,2458377.7758449,r,30.28455979305,26.466164
ZTF19aapreis,TDE,2458380.7465394,r,-107.63291307653,41.209106
ZTF19aapreis,TDE,2458383.8120949,r,-30.66808916209,61.256512
ZTF19aapreis,TDE,2458386.7294329,r,17.09642627218,51.420013
ZTF19aapreis,TDE,2458400.6484491,r,74.13967584394,22.721106
ZTF19aapreis,TDE,2458423.6231829,r,-2.51331425587,35.552311
ZTF19aapreis,TDE,2458426.6075347,r,29.27652405574,44.652176
ZTF19aapreis,TDE,2458430.5858449,r,-29.14363561343,26.316875
ZTF19aapreis,TDE,2458433.5887847,r,-10.7706944155,30.442055
ZTF19aapreis,TDE,2458436.5846412,r,39.1224102755,107.957886
ZTF19aapreis,TDE,2458443.5793634,r,35.48913402247,50.10181
ZTF19aapreis,TDE,2458456.6451736,r,-26.79470431485,51.555874
ZTF19aapreis,TDE,2458482.5786111,r,8.63868277998,87.715965
ZTF19aapreis,TDE,2458482.5835301,r,164.4942947245,78.912712
ZTF19aapreis,TDE,2458482.5884491,r,73.02302025844,72.411705
ZTF19aapreis,TDE,2458482.5933681,r,123.09473500595,73.004608
ZTF19aapreis,TDE,2458483.5781134,r,-11.78281327455,66.260658
ZTF19aapreis,TDE,2458483.5831019,r,15.3288319035,43.98811
ZTF19aapreis,TDE,2458483.5881019,r,-15.31141076387,45.673595
ZTF19aapreis,TDE,2458483.5930903,r,27.87740310654,46.285
ZTF19aapreis,TDE,2458486.5807407,r,3.86007379845,74.269478
ZTF19aapreis,TDE,2458486.5856481,r,89.2101599509,59.774601
ZTF19aapreis,TDE,2458486.5905556,r,14.86775558432,55.963715
ZTF19aapreis,TDE,2458486.595463,r,9.23317973171,50.912758
ZTF19aapreis,TDE,2458487.578206,r,166.07772520001,86.426758
ZTF19aapreis,TDE,2458487.5830671,r,104.61467793664,60.84515
ZTF19aapreis,TDE,2458487.5879167,r,114.49391684237,53.490013
ZTF19aapreis,TDE,2458487.5927778,r,-52.76581546626,50.911819
ZTF19aapreis,TDE,2458488.5786111,r,98.53119152586,74.392258
ZTF19aapreis,TDE,2458488.5834838,r,26.65803030987,54.651749
ZTF19aapreis,TDE,2458488.5883565,r,19.2823581283,70.072472
ZTF19aapreis,TDE,2458488.5932292,r,53.89931145677,87.734795
ZTF19aapreis,TDE,2458490.5831829,r,-110.80517863519,92.492004
ZTF19aapreis,TDE,2458490.5879861,r,43.45765354582,79.705704
ZTF19aapreis,TDE,2458490.5927894,r,135.6474621473,80.630104
ZTF19aapreis,TDE,2458490.5975926,r,7.22000114255,85.03067
ZTF19aapreis,TDE,2458491.5854167,r,136.33314342407,69.855911
ZTF19aapreis,TDE,2458491.5903009,r,81.0753085033,56.215675
ZTF19aapreis,TDE,2458491.5951736,r,211.98356172623,58.239807
ZTF19aapreis,TDE,2458491.6000463,r,80.07291020686,62.88055
ZTF19aapreis,TDE,2458574.9859375,r,129.55075907958,45.487682
ZTF19aapreis,TDE,2458582.9649074,r,730.29696818733,39.246124
ZTF19aapreis,TDE,2458593.9459606,r,1182.74340010983,77.409042
ZTF19aapreis,TDE,2458601.9897801,r,1687.65112950182,38.486588
ZTF19aapreis,TDE,2458607.9853472,r,1837.24634403235,31.328388
ZTF19aapreis,TDE,2458628.9032292,r,1705.20968658499,48.315678
ZTF19aapreis,TDE,2458634.9227894,r,1512.65507442908,27.062052
ZTF19aapreis,TDE,2458637.9227199,r,1551.51796914601,25.51697
ZTF19aapreis,TDE,2458640.9632639,r,1372.03364902852,26.213528
ZTF19aapreis,TDE,2458642.9809144,r,1402.14135265553,33.63353
ZTF19aapreis,TDE,2458642.9813657,r,1513.28496832456,37.520023
ZTF19aapreis,TDE,2458644.9614352,r,1372.0275036696,30.25161
ZTF19aapreis,TDE,2458650.9221991,r,1302.57559678766,47.452019
ZTF19aapreis,TDE,2458653.9190856,r,1239.73658334538,52.42767
ZTF19aapreis,TDE,2458657.9198148,r,1014.93965430776,44.482029
ZTF19aapreis,TDE,2458658.8982986,r,1073.13424442453,32.842632
ZTF19aapreis,TDE,2458660.9615856,r,85.88978908474,46.511898
ZTF19aapreis,TDE,2458661.8375347,r,1015.49766925895,28.680185
ZTF19aapreis,TDE,2458662.9692477,r,1051.29329002249,26.42086
ZTF19aapreis,TDE,2458663.923831,r,864.51575664565,36.061707
ZTF19aapreis,TDE,2458665.9209259,r,1024.21697616338,25.517954
ZTF19aapreis,TDE,2458668.85625,r,1035.58095751699,26.511003
ZTF19aapreis,TDE,2458672.8559954,r,868.02840101335,26.971367
ZTF19aapreis,TDE,2458672.8564468,r,886.01652461823,27.994623
ZTF19aapreis,TDE,2458672.8568981,r,890.5146118092,24.463169
ZTF19aapreis,TDE,2458672.8573495,r,896.29942712409,22.811966
ZTF19aapreis,TDE,2458672.8578009,r,806.64352009045,23.379168
ZTF19aapreis,TDE,2458672.8582523,r,844.86439560454,23.103443
ZTF19aapreis,TDE,2458672.8587037,r,852.05851450182,23.920605
ZTF19aapreis,TDE,2458672.8591551,r,919.58370483023,22.953224
ZTF19aapreis,TDE,2458672.8596065,r,872.69043606013,23.114008
ZTF19aapreis,TDE,2458672.8600579,r,784.86731130575,22.440449
ZTF19aapreis,TDE,2458672.8605093,r,869.90809514309,22.634344
ZTF19aapreis,TDE,2458672.8609606,r,894.51800210196,23.11412
ZTF19aapreis,TDE,2458672.861412,r,843.82199853692,23.14883
ZTF19aapreis,TDE,2458672.8618634,r,785.86767882896,23.006422
ZTF19aapreis,TDE,2458672.8623148,r,942.6172319353,24.150503
ZTF19aapreis,TDE,2458672.8627662,r,905.54876584155,23.461773
ZTF19aapreis,TDE,2458672.8632176,r,902.13406245741,24.322462
ZTF19aapreis,TDE,2458672.863669,r,892.62140823519,23.485064
ZTF19aapreis,TDE,2458672.8641204,r,861.37435452503,23.868359
ZTF19aapreis,TDE,2458672.8645718,r,867.64728178288,23.00444
ZTF19aapreis,TDE,2458672.8650347,r,905.36018171289,23.744486
ZTF19aapreis,TDE,2458672.8654861,r,951.30899439893,23.522564
ZTF19aapreis,TDE,2458672.8659375,r,872.93202345999,23.229099
ZTF19aapreis,TDE,2458672.8663889,r,930.91920951115,24.252426
ZTF19aapreis,TDE,2458672.8668403,r,905.33702784157,22.946575
ZTF19aapreis,TDE,2458672.8672917,r,849.39271515661,23.931992
ZTF19aapreis,TDE,2458672.8677431,r,853.76998167855,23.739397
ZTF19aapreis,TDE,2458672.8681944,r,913.61513465352,24.396784
ZTF19aapreis,TDE,2458672.8686458,r,931.3021932054,25.796835
