 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 349 10 4 ZTF_g 581500203915 0 2.5478 92.0038 12.1856 26.1295 6.64721e-05 0.0431305 0.000866299 0.000119769 198 30. 0.062576 0.059498 19.4204 26.1295 1 2458336.0002083 349120139 61.86601056587 73.705391 0.933701 0.959078 158.61684144685 112.094742 1.424555 1.142447 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 10 349 10 4 ZTF_g 584439713915 0 2.58 83.1387 4.5837 26.0373 3.35928e-05 0.0367514 -0.0118784 4.80116e-05 294 30. 0.073192 0.074069 20.425 26.0373 1 2458338.9397106 349120139 19.91424593924 26.414841 0.838630 0.932151 16.24506554887 40.647919 0.402345 1.116966 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 11 349 10 4 ZTF_r 584497433915 0 1.8666 155.577 6.53027 26.2115 2.13115e-05 0.0289937 0.11087 2.90013e-05 300 30. 0.070466 0.064516 20.521 26.2115 1 2458338.9974306 349120239 -2.84196330435 23.699680 -0.133392 0.898706 -3.80084508964 47.488373 -0.080576 1.030667 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 12 349 10 4 ZTF_g 588420353915 0 2.9361 71.419 4.14458 25.8624 4.02473e-05 0.0395627 -0.00252623 5.67248e-05 288 30. 0.09061 0.080143 20.2267 25.8624 3 2458342.9203588 349120139 17.52488256594 24.867573 0.783929 1.009195 27.79096425678 36.543049 0.765621 1.135124 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 13 349 10 4 ZTF_g 588433693915 0 2.0529 71.7145 4.08661 25.8723 2.38656e-05 0.0307298 -0.0280183 3.19909e-05 301 30. 0.06898 0.064734 20.5932 25.8723 1 2458342.9336921 349120139 5.63416592229 19.601379 0.319741 1.000919 8.72487645509 33.974277 0.258538 1.081760 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 14 349 10 4 ZTF_r 588478553915 0 2.3806 145.065 5.32104 26.1375 1.56407e-05 0.0247814 0.109566 2.10471e-05 303 30. 0.07414 0.067118 20.382 26.1375 3 2458342.9785532 349120239 -7.93552552641 23.729492 -0.371999 0.970765 58.58578337822 41.995811 1.404434 1.040867 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 15 349 10 4 ZTF_r 588479463915 0 2.3962 144.926 5.22552 26.1338 1.36409e-05 0.0234421 0.106374 1.8474e-05 305 30. 0.075411 0.063734 20.3969 26.1338 1 2458342.9794676 349120239 -3.13050660422 24.815594 -0.140328 1.002233 -6.4951746252 43.386852 -0.150712 1.046262 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 16 349 10 4 ZTF_g 589435323915 0 1.8864 83.2004 4.16641 26.0396 1.6483e-05 0.0258304 -0.0410658 2.25594e-05 301 30. 0.073536 0.065196 20.7243 26.0396 3 2458343.9353241 349120139 -1.02807917243 21.119829 -0.054149 0.914009 15.56112592161 37.760090 0.414881 1.081550 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 17 349 10 4 ZTF_r 589480523915 0 2.5393 151.856 5.15482 26.2186 1.66991e-05 0.025847 0.0930123 2.25973e-05 300 30. 0.074774 0.0655 20.4301 26.2186 3 2458343.9805208 349120239 -28.27260380309 24.628807 -1.276960 0.955262 -1.55199323626 43.516823 -0.035904 1.034647 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 18 349 10 4 ZTF_r 590459443915 0 2.811 149.528 5.843 26.197 1.50763e-05 0.0243753 0.0875827 2.07005e-05 295 30. 0.079793 0.066348 20.2323 26.197 3 2458344.9594444 349120239 21.00685497621 27.042557 0.864108 1.010105 -40.76237803865 46.141357 -0.889374 1.034423 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 19 349 10 4 ZTF_g 591432903915 0 3.1165 78.8631 4.01584 25.9727 3.26267e-05 0.0358752 -0.00206437 4.41228e-05 297 30. 0.077917 0.067957 20.5078 25.9727 1 2458345.9329051 349120139 25.10132711143 24.886028 1.122008 0.976799 72.05889122172 37.837315 1.917266 1.137018 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 20 349 10 4 ZTF_g 591433813915 0 8.6974 79.8551 4.01066 25.9761 2.78931e-05 0.0330539 0.0017622 3.81404e-05 295 30. 0.076204 0.06773 20.4995 25.9761 3 2458345.9338194 349120139 13.75815601435 23.204191 0.659551 1.075091 23.66976775235 35.391758 0.673298 1.131223 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 21 349 10 4 ZTF_r 591480493915 0 2.2149 149.681 5.01124 26.1852 1.21988e-05 0.0218487 0.0988924 1.61685e-05 299 30. 0.072025 0.062224 20.5678 26.1852 1 2458345.9804977 349120239 -10.80271392896 19.483608 -0.616763 1.170235 -13.27353795816 36.170444 -0.369444 1.034956 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 22 349 10 4 ZTF_r 591481443915 0 2.0056 148.936 5.03496 26.1549 1.71674e-05 0.0257654 0.115836 2.2703e-05 300 30. 0.073603 0.063637 20.6681 26.1549 3 2458345.9814468 349120239 57.21529894521 20.591234 3.090898 1.000172 61.59050639582 39.033165 1.588529 1.035194 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 23 349 10 4 ZTF_r 592421493915 0 1.8678 138.418 5.37799 26.0931 1.77671e-05 0.0267338 0.111365 2.4118e-05 302 30. 0.070212 0.063795 20.5248 26.0931 3 2458346.9214931 349120239 -18.08584523976 22.827055 -0.881341 0.925774 -29.1094859374 46.484646 -0.630435 1.031018 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 24 349 10 4 ZTF_r 593458533915 0 1.8976 149.319 5.03652 26.1771 1.40134e-05 0.0236348 0.122444 1.92914e-05 299 30. 0.071629 0.062527 20.6543 26.1771 3 2458347.9585301 349120239 31.3797434801 20.387554 1.712139 1.026680 66.58482636349 38.923828 1.722166 1.039400 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 25 349 10 4 ZTF_g 593480343915 0 1.8195 89.1991 4.01398 26.1181 2.14201e-05 0.0292614 -0.0437197 2.96266e-05 298 30. 0.066749 0.066891 20.9795 26.1181 3 2458347.9803472 349120139 -15.44107639873 19.929527 -0.861857 0.934885 -12.81668687648 34.903778 -0.369674 1.092494 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 26 349 10 4 ZTF_r 594419093915 0 1.7582 146.552 4.93513 26.1464 1.97944e-05 0.0277752 0.114007 2.63884e-05 302 30. 0.07079 0.066571 20.6954 26.1464 1 2458348.9190972 349120239 -17.82121184498 19.278263 -1.028310 0.974587 -56.72353572332 38.657688 -1.477211 1.031666 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 27 349 10 4 ZTF_r 594419993915 0 1.7246 146.074 4.94541 26.1422 1.67304e-05 0.0256908 0.117373 2.2265e-05 303 30. 0.074237 0.064768 20.7045 26.1422 3 2458348.92 349120239 -20.57218949666 20.417006 -1.120839 0.915360 13.19190873567 41.260155 0.321878 1.031720 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 28 349 10 4 ZTF_g 594480633915 0 1.9129 89.0019 3.87796 26.118 1.69229e-05 0.0261221 -0.0442117 2.28305e-05 304 30. 0.06723 0.072478 20.9571 26.118 3 2458348.9806366 349120139 1.14570400311 18.351980 0.069446 0.941822 -8.60395784886 32.244850 -0.268629 1.082277 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 29 349 10 4 ZTF_g 594481553915 0 2.2937 88.9214 3.90333 26.109 2.35175e-05 0.0308212 -0.0135131 3.16445e-05 303 30. 0.071598 0.069677 20.7756 26.109 1 2458348.9815509 349120139 -29.46889015119 20.736280 -1.580839 0.986183 -94.45276022555 33.849983 -2.809127 1.101997 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 30 349 10 4 ZTF_g 595421223915 0 1.9512 87.1517 3.99745 26.0953 1.86e-05 0.0271645 -0.0409467 2.51222e-05 301 30. 0.076976 0.065706 20.8891 26.0953 3 2458349.9212269 349120139 -27.29659836688 19.872355 -1.527967 0.914298 -42.2773396848 34.464046 -1.234971 1.092077 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 31 349 10 4 ZTF_r 595499183915 0 2.073 154.939 5.34917 26.2334 1.68124e-05 0.0258586 0.0980505 2.26065e-05 305 30. 0.072362 0.059288 20.6142 26.2334 3 2458349.9991898 349120239 -20.15678804524 21.775053 -1.029715 1.072305 -47.78107769266 42.155701 -1.141077 1.030876 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 32 349 10 4 ZTF_g 596459833915 0 1.8667 86.7425 3.81791 26.0875 1.70695e-05 0.0262143 -0.0374545 2.30412e-05 304 30. 0.064013 0.065607 20.9739 26.0875 3 2458350.959838 349120139 3.11342527525 17.838701 0.194147 0.885465 -23.37747337182 31.813536 -0.739777 1.084036 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 33 349 10 4 ZTF_g 597459083915 0 1.8822 90.3673 3.71093 26.1283 1.57262e-05 0.0253339 -0.0390931 2.18444e-05 298 30. 0.070131 0.066939 21.0344 26.1283 1 2458351.9590856 349120139 19.86888301407 16.215668 1.362992 1.044670 50.69483040053 28.012316 1.821922 1.097284 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 34 349 10 4 ZTF_g 597459983915 0 2.162 89.9198 3.71384 26.1187 1.84726e-05 0.0273386 -0.0288794 2.57888e-05 297 30. 0.065808 0.068126 21.005 26.1187 3 2458351.9599884 349120139 11.30876661621 17.920006 0.701992 0.924793 24.73379149125 30.243052 0.823342 1.110497 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 35 349 10 4 ZTF_r 597501433915 0 1.7904 155.396 4.84905 26.2495 1.9688e-05 0.0280665 0.100499 2.72666e-05 302 30. 0.065112 0.057998 20.8839 26.2495 1 2458352.0014352 349120239 -5.38952651928 18.459827 -0.324771 0.915866 3.21706190299 37.430588 0.086526 1.029028 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 36 349 10 4 ZTF_r 597504183915 0 1.685 155.563 5.04569 26.2427 1.56862e-05 0.0253115 0.109554 2.18578e-05 304 30. 0.064815 0.061902 20.7885 26.2427 3 2458352.0041898 349120239 48.30377697229 19.206230 2.797652 1.025008 90.23746746482 38.772247 2.343048 1.030809 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 37 349 10 4 ZTF_g 598436093915 0 1.836 88.4775 3.73647 26.1146 1.55787e-05 0.0247479 -0.0459209 2.10213e-05 296 30. 0.070331 0.063587 20.9297 26.1146 3 2458352.9360995 349120139 23.266692055 18.575945 1.393280 0.908143 -2.99116532941 33.340221 -0.090321 1.077757 0.205351133756806 21.0740000724792 0.0970000028610229 1.90699994564056 0.204999998211861 2458314.978414 2458364.945787 0
 38 349 10 4 ZTF_r 598503943915 0 2.0295 154.042 5.16763 26.2398 1.88535e-05 0.027229 0.108645 2.53583e-05 301 30. 0.068727 0.056809 20.7074 26.2398 3 2458353.0039468 349120239 4.06607906674 20.598593 0.219580 1.067519 -10.8775490811 40.859283 -0.268013 1.030550 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 39 349 10 4 ZTF_r 599402023915 0 1.9398 156.346 8.85132 26.2116 1.57514e-05 0.0247312 0.113718 2.10142e-05 297 30. 0.070787 0.06136 20.0235 26.2116 3 2458353.9020255 349120239 -4.2446936181 36.138626 -0.130656 1.057001 126.46277990134 71.188934 1.788403 1.034826 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 40 349 10 4 ZTF_r 599482523915 0 1.6372 161.396 4.85459 26.2782 1.57351e-05 0.024777 0.111952 2.1188e-05 302 30. 0.072101 0.058297 20.8706 26.2782 3 2458353.9825231 349120239 -5.52152498129 20.217875 -0.303793 0.910867 -11.28136138202 41.523193 -0.273518 1.029549 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 41 349 10 4 ZTF_r 600437313915 0 1.814 158.363 9.61472 26.2151 1.6254e-05 0.0251464 0.112966 2.16024e-05 302 30. 0.074217 0.07405 20.0392 26.2151 3 2458354.9373148 349120239 -47.07816262691 39.118706 -1.338720 0.951272 -160.62836372855 78.493942 -2.060162 1.035600 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 42 349 10 4 ZTF_r 601393503915 0 1.8183 154.664 13.0166 26.2126 1.79288e-05 0.0268535 0.110644 2.41639e-05 301 30. 0.075784 0.059696 19.6978 26.2126 3 2458355.8935069 349120239 6.79229548874 46.161865 0.163677 0.966435 -9.22110929834 93.949165 -0.098811 1.035371 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 43 349 10 4 ZTF_r 601394423915 0 1.7282 154.673 12.9774 26.1999 2.38705e-05 0.0303901 0.115447 3.17733e-05 301 30. 0.0718 0.062185 19.7262 26.1999 1 2458355.8944213 349120239 0.04963123473 51.155422 0.001079 1.007625 -27.11310368672 103.515442 -0.263687 1.034199 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 44 349 10 4 ZTF_r 601479123915 0 1.6498 161.468 10.1501 26.2265 2.61679e-05 0.0322287 0.11266 3.54076e-05 304 30. 0.066568 0.060197 20.0462 26.2265 3 2458355.9791204 349120239 -8.20963226705 35.194565 -0.259479 1.115840 75.50582989146 73.441643 1.035031 1.028365 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 45 1394 4 4 ZTF_r 602396281515 0 2.7499 381.136 14.5111 26.0884 4.10099e-05 0.0424717 0.127658 5.51258e-05 318 30. 0.071926 0.061636 19.4133 26.0884 2 2458356.8962847 1394120215 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 0.212862689603187 19.5960000991821 0.0540000014007092 1.68599998950958 0.120999999344349 2458356.896285 2458787.790799 61
 46 349 10 4 ZTF_r 602436723915 0 1.7327 163.357 13.9719 26.2779 2.73597e-05 0.032432 0.117088 3.63795e-05 299 30. 0.072607 0.060464 19.7156 26.2779 3 2458356.9367245 349120239 1.64275530375 54.979694 0.033237 1.033923 -33.57740524381 109.809479 -0.307838 1.039408 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 47 349 10 4 ZTF_r 602479273915 0 1.943 164.409 13.4248 26.266 2.22923e-05 0.0293635 0.111621 2.9846e-05 300 30. 0.070396 0.06634 19.6536 26.266 3 2458356.9792708 349120239 31.80621125222 56.066532 0.631049 1.020886 -52.4777890713 108.893379 -0.485165 1.038175 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 48 349 10 4 ZTF_r 603418723915 0 1.9383 161.457 13.4303 26.2535 1.91902e-05 0.0274704 0.115499 2.57073e-05 302 30. 0.072563 0.061448 19.6194 26.2535 3 2458357.9187269 349120239 34.52827533179 58.252560 0.659348 0.968612 177.82107185017 112.224075 1.595190 1.039573 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 49 349 10 4 ZTF_r 603482993915 0 2.1314 164.134 12.5577 26.2689 2.95547e-05 0.0343111 0.10298 3.97053e-05 305 30. 0.072441 0.055805 19.6217 26.2689 3 2458357.9829977 349120239 68.5810638553 60.227081 1.266681 0.957320 -104.43513535472 110.641403 -0.950264 1.040218 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 50 349 10 4 ZTF_r 604438983915 0 2.7159 161.475 12.5959 26.2458 2.14093e-05 0.0291085 0.112208 2.86724e-05 304 30. 0.075367 0.062522 19.4047 26.2458 3 2458358.9389815 349120239 -43.12064947016 69.356911 -0.691593 0.951763 -81.09668515956 107.916771 -0.756536 1.077044 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 51 349 10 4 ZTF_r 604439903915 0 2.5087 162.124 12.5356 26.2526 2.31046e-05 0.0300323 0.112027 3.0873e-05 304 30. 0.072566 0.061844 19.5106 26.2526 1 2458358.9399074 349120239 -104.88390506812 68.747353 -1.697101 0.958397 -156.30850522412 113.578690 -1.385482 1.062293 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 52 349 10 4 ZTF_r 605439133915 1 2.5602 102.63 28.1837 25.8496 8.67609e-05 0.0436073 0.0704184 0.00012794 176 30. 0.062571 0.060023 18.2004 25.8496 3 2458359.9391319 349120239 31.02981131687 143.301117 0.240871 0.988987 200.54091639001 247.609131 0.815364 1.044529 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 53 349 10 4 ZTF_r 605480793915 33554481 2.4317 41.5957 42.9833 24.7554 0.000305431 0.0399264 0.0734957 0.000533786 53 30. 0.058096 0.065761 16.7268 24.7554 3 2458359.9807986 349120239 15.18950593702 176.813202 0.095562 1.041396 -27.88640644813 329.157684 -0.085291 1.061842 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 54 1394 4 4 ZTF_r 608427081515 0 1.8349 391.911 10.247 26.1098 1.79864e-05 0.0287393 0.113223 2.41524e-05 323 30. 0.070662 0.059642 19.948 26.1098 2 2458362.9270833 1394120215 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 0.212862689603187 19.5960000991821 0.0540000014007092 1.68599998950958 0.120999999344349 2458356.896285 2458787.790799 61
 55 349 10 4 ZTF_r 608438883915 0 1.7478 163.781 9.46911 26.2561 1.82032e-05 0.0267062 0.120112 2.43619e-05 301 30. 0.070329 0.05938 20.121 26.2561 1 2458362.9388889 349120239 87.15721002997 37.233269 2.603916 1.029677 171.96545973467 71.367226 2.425815 1.045102 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
 56 349 10 4 ZTF_r 608439803915 0 1.8245 164.011 9.42882 26.2437 1.66856e-05 0.0256362 0.12231 2.23399e-05 302 30. 0.070197 0.06145 20.0612 26.2437 3 2458362.9398032 349120239 -37.97400666548 37.733704 -1.119468 0.958614 -106.10150923079 71.672951 -1.490327 1.048334 0.179031455954911 19.6189998626709 0.0450000017881393 2.5 0.129999995231628 2458323.983287 2458366.997778 0
